TransactionID,CardID,Merchant,Amount,Currency,Date,Status
1093,529,"Jones, Cruz and Wood",1120.26,HRK,7/7/2022 0:42,Approved
1094,547,Jordan-Tyler,1113.62,EUR,4/27/2025 16:59,Declined
1095,533,Mckee and Sons,3802.37,HRK,6/26/2023 15:50,Declined
1096,106,Sanchez-Mcdonald,3209.51,EUR,2/6/2025 3:12,Declined
1097,623,"Walker, Wheeler and Caldwell",2745.38,EUR,11/10/2022 18:24,Declined
1098,82,"Webb, Miller and Wall",1304.76,EUR,10/20/2022 15:30,Declined
1099,578,Harris Inc,181.42,EUR,4/7/2024 6:32,Declined
1100,540,Lambert-Juarez,2577.94,EUR,7/5/2022 2:09,Declined
1101,382,Jones-Rivera,346.55,HRK,12/24/2022 20:09,Declined
1102,782,Henderson Inc,2459.66,USD,7/31/2023 9:37,Approved
1103,436,"Maxwell, Johnson and Kirby",1525.09,EUR,9/7/2022 16:47,Approved
1104,360,Good-Tran,3345.83,EUR,12/28/2022 22:43,Declined
1105,213,Deleon Ltd,4984.58,USD,4/28/2024 12:06,Approved
1106,516,Wheeler-Lyons,248.83,HRK,11/28/2023 16:39,Declined
1107,215,Gonzalez LLC,2944.91,USD,10/7/2023 19:44,Approved
1108,738,"Jordan, Wood and Gutierrez",166.7,EUR,1/2/2024 16:30,Declined
1109,439,Francis-Wood,1659.73,USD,6/18/2023 21:11,Approved
1110,790,"Edwards, Ellis and Mccarty",2351.28,EUR,1/15/2023 7:23,Declined
1111,248,"Pennington, Robbins and Young",97.05,USD,10/6/2022 23:37,Approved
1112,388,Reilly-Middleton,2478.17,HRK,2/21/2024 0:47,Declined
1113,111,Jackson and Sons,2961.55,USD,5/31/2025 14:54,Declined
1114,111,Barnes PLC,1859.03,HRK,8/26/2023 22:38,Declined
1115,690,Mitchell Group,772.73,USD,5/15/2024 12:20,Approved
1116,269,"Strong, Stone and Barton",3325.61,USD,11/8/2024 17:33,Declined
1117,298,Hawkins-Dougherty,1688.39,USD,12/28/2022 20:12,Approved
1118,351,Delacruz Inc,1482.46,USD,6/1/2023 9:51,Approved
1119,682,"Rollins, Torres and Jones",2820.11,HRK,4/24/2025 17:29,Approved
1120,582,Stephens Ltd,4233.95,EUR,4/15/2023 8:24,Declined
1121,243,Garza-Holmes,2604.54,EUR,10/7/2023 5:51,Approved
1122,318,"Rivera, Jones and Johnson",1890.65,EUR,8/2/2024 1:19,Approved
1123,14,"Nielsen, Carter and Rice",1014.98,EUR,1/25/2024 10:55,Approved
1124,539,Baker-Payne,1102.7,HRK,11/29/2022 18:44,Approved
1125,29,"Valdez, Braun and Melendez",154.39,USD,8/11/2022 11:35,Declined
1126,229,Bailey-Oconnor,1567.79,HRK,1/22/2025 22:16,Declined
1127,634,"Daniels, Rowe and Mathews",4684.51,USD,5/17/2023 5:31,Declined
1128,709,"Wallace, Collins and Green",4868.42,EUR,1/6/2025 15:13,Approved
1129,449,Ross-Arroyo,4957.99,HRK,5/3/2025 7:26,Declined
1130,322,"Flores, Jones and Bell",4951.9,EUR,10/11/2023 18:48,Declined
1131,157,Chase Inc,2562.36,EUR,6/2/2023 14:18,Approved
1132,368,Terry PLC,503.38,HRK,9/2/2024 5:29,Declined
1133,161,Johnson-Mitchell,730.63,USD,6/10/2024 11:43,Declined
1134,797,Stokes-Guzman,1639.9,EUR,8/14/2023 11:27,Approved
1135,5,"Parrish, Snyder and Taylor",833.84,USD,10/2/2024 12:34,Approved
1136,133,Gibson-Benjamin,1126.15,EUR,9/15/2022 13:16,Approved
1137,382,"Bailey, Phillips and Munoz",1914.3,EUR,12/29/2024 14:39,Declined
1138,105,"King, Flores and Dudley",926.34,USD,9/8/2022 15:33,Declined
1139,532,Smith-Chavez,2821.49,USD,11/26/2023 0:01,Declined
1140,105,Blankenship LLC,4615.52,HRK,11/5/2022 23:59,Approved
1141,791,Oliver PLC,4310.98,USD,1/12/2023 7:53,Declined
1142,72,Elliott-Kirby,2067.02,EUR,8/28/2022 20:50,Approved
1143,727,Castro PLC,2713.61,USD,11/11/2024 14:37,Approved
1144,223,Abbott Group,2897.68,EUR,9/20/2024 0:08,Declined
1145,790,Lopez PLC,1380.68,HRK,10/15/2022 10:41,Approved
1146,598,"Fernandez, Rodriguez and Parker",2786.58,USD,9/8/2024 11:32,Declined
1147,85,Mccall LLC,1635.29,EUR,7/11/2022 20:24,Declined
1148,627,"Reyes, Carroll and Mitchell",1618.18,HRK,11/22/2024 14:24,Declined
1149,311,"Owen, Phillips and Thompson",1518.14,USD,2/9/2025 19:08,Approved
1150,164,Weber-Burgess,3997.23,EUR,12/26/2024 17:51,Approved
1151,258,"Suarez, Martinez and Smith",2685.77,EUR,10/5/2022 16:52,Approved
1152,742,Fox-Jordan,357.13,EUR,6/9/2025 11:19,Approved
1153,474,Fuller LLC,388.66,EUR,8/8/2024 21:52,Approved
1154,232,"Bailey, Smith and Marquez",4715.39,USD,6/3/2024 2:33,Approved
1155,713,Lucero Inc,766.74,HRK,11/9/2023 21:13,Declined
1156,647,Henderson Inc,2937.87,USD,10/31/2023 6:23,Declined
1157,125,Schneider Ltd,3023.39,USD,9/22/2023 11:28,Declined
1158,7,Smith-Wall,1919.26,USD,4/16/2024 18:01,Declined
1159,466,"Baldwin, Reyes and Fisher",4653.74,USD,8/3/2022 13:16,Approved
1160,105,"Smith, Lewis and Hudson",4073.84,HRK,8/4/2022 5:00,Approved
1161,752,Taylor and Sons,1580.07,EUR,5/14/2023 14:01,Approved
1162,312,Mullen LLC,3632.77,EUR,8/2/2023 7:01,Approved
1163,297,Shaw PLC,321.64,USD,4/18/2025 21:36,Approved
1164,269,"Stone, Lewis and White",397.07,USD,11/10/2022 6:47,Approved
1165,774,"Jimenez, Barr and Cisneros",353.45,USD,10/15/2023 14:26,Approved
1166,576,Perez-Shepherd,3169.27,EUR,5/27/2023 13:59,Approved
1167,351,Brown-Hall,4608.54,HRK,12/7/2022 8:52,Approved
1168,161,"Evans, Wallace and Roberts",1577.74,USD,11/15/2023 21:23,Declined
1169,602,Cook Group,3344.24,EUR,10/21/2024 18:46,Declined
1170,462,"Moore, Chambers and Hill",197.57,EUR,4/9/2025 19:44,Declined
1171,2,"West, Salazar and Chang",2864.76,EUR,12/27/2023 22:21,Approved
1172,396,Shields-Jackson,2268.91,EUR,12/28/2023 10:26,Declined
1173,540,"Butler, Thomas and Anthony",1067.34,USD,7/26/2023 3:11,Approved
1174,108,Zimmerman Inc,1317.07,EUR,7/6/2024 3:08,Declined
1175,279,"Tate, Baldwin and Perez",1576.94,USD,2/4/2023 17:33,Approved
1176,469,"Gonzalez, Morgan and Smith",1643.97,EUR,4/15/2025 6:33,Declined
1177,56,"Strong, Barnes and Huang",2277.69,EUR,1/19/2023 16:06,Approved
1178,228,Robertson Ltd,1077.9,EUR,3/31/2025 1:10,Declined
1179,265,Shelton-Hayes,3093.09,HRK,12/28/2024 15:57,Declined
1180,4,Welch-Garcia,3023.32,USD,6/21/2023 8:15,Approved
1181,624,Edwards PLC,537.18,USD,5/16/2024 1:20,Declined
1182,766,Grant-Lane,4848.5,HRK,1/14/2023 3:03,Declined
1183,92,Murphy-Reed,933.18,HRK,3/9/2025 14:48,Declined
1184,308,Mills-Smith,358.69,EUR,3/12/2024 9:38,Approved
1185,230,Garcia-Davis,843.31,EUR,7/29/2022 0:13,Declined
1186,240,Collier-Smith,4701.81,HRK,6/8/2023 20:20,Approved
1187,357,Reed Inc,2447.11,EUR,1/12/2023 17:28,Approved
1188,90,Lynch and Sons,3428.8,USD,12/1/2022 0:22,Approved
1189,28,Porter LLC,4982.27,HRK,2/26/2025 8:23,Declined
1190,660,Smith-Shah,1664.77,EUR,11/6/2024 11:44,Approved
1191,170,Clark and Sons,1613.99,EUR,4/26/2025 20:47,Approved
1192,398,"Watson, Combs and Morris",4655.45,USD,1/16/2024 4:17,Approved
1193,288,Davis-Woodward,2206.86,HRK,6/4/2023 7:51,Declined
1194,476,Allen and Sons,2999.24,HRK,7/17/2022 21:50,Declined
1195,794,Jones-Johnson,3179.71,HRK,11/6/2024 12:41,Declined
1196,521,Torres Inc,1265.37,USD,11/13/2023 2:29,Declined
1197,13,Lang-Foster,4491.42,USD,12/20/2022 13:22,Declined
1198,110,Martinez PLC,131.64,USD,9/17/2024 23:31,Declined
1199,480,"Lopez, Atkinson and Miller",24.62,USD,6/11/2024 21:05,Declined
1200,498,Garcia-Palmer,4748.67,USD,5/28/2023 6:08,Declined
1201,321,"Mccoy, Randolph and Brown",2872.74,EUR,8/18/2023 17:04,Approved
1202,207,"Cabrera, Blackburn and Martinez",4080.29,USD,9/14/2022 2:30,Declined
1203,541,Coleman PLC,520.8,USD,12/28/2023 1:35,Declined
1204,110,Everett Inc,2870.8,EUR,1/1/2024 16:57,Approved
1205,38,Chambers PLC,1393.77,USD,6/9/2023 12:55,Approved
1206,96,"Smith, Mays and Terry",1343.91,EUR,2/13/2025 18:43,Approved
1207,366,Scott and Sons,1674.27,HRK,12/3/2023 16:46,Declined
1208,459,Jordan-Buchanan,1400.18,USD,4/17/2023 9:48,Approved
1209,682,Stanley Inc,3311.59,EUR,9/26/2022 23:34,Declined
1210,719,Graham Ltd,4628.46,EUR,7/7/2022 5:52,Approved
1211,235,Anthony-Keller,2839.9,USD,6/11/2025 14:00,Declined
1212,795,Neal Ltd,3400.13,USD,5/6/2025 14:09,Approved
1213,369,Gillespie-Gibson,1222.8,USD,6/5/2023 20:08,Approved
1214,319,Murphy LLC,3087.86,HRK,6/7/2024 0:06,Approved
1215,394,Rodriguez and Sons,3134.41,EUR,8/23/2023 10:02,Approved
1216,737,Davis LLC,1932.65,USD,8/5/2024 9:08,Declined
1217,664,Gilbert PLC,4158.2,USD,3/19/2025 13:39,Approved
1218,466,King LLC,1086.2,HRK,9/10/2024 20:05,Declined
1219,782,"Ramirez, George and Gonzales",2140.72,USD,10/8/2024 2:31,Declined
1220,519,"Walters, Williams and King",2479.07,HRK,1/3/2025 17:14,Approved
1221,201,Brown-Parker,3964.94,HRK,7/12/2024 19:41,Declined
1222,539,"Andrews, Hebert and Green",1883.7,EUR,11/20/2022 1:31,Approved
1223,637,Williams-Stanley,771.4,EUR,8/10/2023 8:16,Declined
1224,567,Barnes and Sons,2268.91,USD,2/5/2025 1:57,Declined
1225,719,"Marshall, Carroll and Allen",395.81,USD,5/7/2025 8:48,Declined
1226,591,"Combs, Lopez and Smith",1007.79,USD,3/19/2023 19:39,Declined
1227,624,"Campbell, Moore and Armstrong",1955.63,USD,2/22/2023 8:48,Declined
1228,7,"Shaw, Thomas and Wagner",1829.63,HRK,2/8/2024 20:23,Approved
1229,490,Tate-Spears,4364.2,EUR,9/11/2023 16:43,Declined
1230,623,Williams-Edwards,630.85,HRK,5/27/2023 1:47,Approved
1231,398,"Graves, Medina and Ortega",685.56,USD,10/27/2022 0:37,Declined
1232,715,"Dalton, Mcdonald and Parker",4058.28,HRK,4/6/2025 3:10,Approved
1233,380,Coleman-Ruiz,3751.83,EUR,1/6/2023 13:03,Declined
1234,411,Matthews and Sons,1047.09,HRK,10/19/2022 4:56,Declined
1235,16,"Watson, Simpson and Sanchez",512.61,EUR,12/13/2024 9:25,Declined
1236,370,"Mitchell, Galloway and Dillon",2432.56,USD,5/4/2025 3:53,Approved
1237,257,"Young, Saunders and Roberts",3308.75,EUR,5/19/2025 3:00,Approved
1238,742,"Taylor, Wilson and Gonzalez",2707.33,EUR,8/26/2023 15:40,Declined
1239,766,"Mendoza, Reyes and Rodriguez",2918.04,USD,8/31/2022 12:34,Declined
1240,330,"Brady, Hodges and Taylor",635.09,HRK,8/9/2022 20:05,Approved
1241,338,Boyer Ltd,124.15,USD,9/14/2023 6:32,Declined
1242,55,Moore Ltd,40.4,HRK,5/6/2024 10:14,Approved
1243,114,Blair Inc,3337.78,HRK,5/24/2025 13:55,Approved
1244,86,"Silva, Olsen and Johnson",4090.79,EUR,3/28/2024 3:04,Approved
1245,426,Carpenter Ltd,356.71,HRK,10/6/2022 16:44,Declined
1246,198,Simpson-Nelson,2811.43,EUR,1/20/2024 6:55,Approved
1247,143,Vazquez-Gray,4738.06,USD,1/7/2023 21:18,Approved
1248,49,"Clay, Murphy and Skinner",3364.57,HRK,2/6/2024 22:51,Approved
1249,671,Reed-Taylor,3820.09,HRK,1/26/2024 15:44,Declined
1250,682,Allen-Sanders,4857.71,HRK,1/4/2023 12:43,Approved
1251,783,Gould-Jackson,3403.59,HRK,7/31/2024 16:56,Declined
1252,490,Hernandez-Dixon,643.64,HRK,3/23/2025 7:31,Approved
1253,76,"White, Hart and King",311.5,HRK,10/1/2022 12:18,Declined
1254,542,Medina Inc,628.72,HRK,12/14/2024 17:07,Declined
1255,644,Fischer-Juarez,1228.84,EUR,3/5/2024 18:37,Declined
1256,325,"Nichols, Perez and Hull",3624.57,USD,10/28/2022 5:43,Approved
1257,130,"Scott, Guerrero and Harris",4939.19,HRK,5/19/2025 4:16,Approved
1258,144,"Kennedy, Montgomery and Rivera",109.85,USD,3/26/2023 16:49,Approved
1259,539,Hudson LLC,3637.54,EUR,10/3/2024 10:10,Declined
1260,125,Daniels-Gutierrez,2406.06,USD,7/19/2022 15:40,Approved
1261,30,Turner Group,781.93,EUR,8/8/2023 18:49,Declined
1262,783,"Terry, Stokes and Baker",586.26,HRK,4/17/2024 12:48,Declined
1263,623,Bates-Diaz,1197.49,HRK,6/13/2024 14:21,Approved
1264,325,Cherry-Hunter,4565.74,HRK,4/5/2025 1:27,Approved
1265,424,"Reynolds, Mckinney and Moore",4238.85,EUR,10/18/2024 10:19,Declined
1266,16,"King, Jensen and Scott",4183.82,USD,2/27/2025 7:06,Approved
1267,592,"Obrien, Hawkins and Mccormick",3333.79,HRK,2/14/2025 21:26,Approved
1268,675,Walters Group,902.53,EUR,6/5/2023 11:29,Approved
1269,547,Bauer-Chen,750.18,HRK,8/30/2024 20:42,Declined
1270,466,Sanchez Group,4557.99,USD,7/29/2022 13:40,Declined
1271,617,"Phillips, Obrien and Foster",1205.8,HRK,5/22/2024 1:40,Declined
1272,620,Howard-Herrera,4229.34,HRK,5/30/2023 15:45,Declined
1273,170,Edwards Group,4681.73,EUR,8/8/2022 20:13,Approved
1274,630,Pennington-Travis,2075.3,EUR,8/3/2022 6:05,Declined
1275,309,Dunn-Kim,3420.55,EUR,5/14/2023 17:18,Approved
1276,765,Norman-Potter,3150.82,HRK,7/4/2022 5:21,Declined
1277,520,Cruz-Wallace,569.26,USD,2/10/2024 0:47,Approved
1278,317,"Williams, Lin and Harvey",3916.85,USD,8/9/2023 19:54,Approved
1279,48,Williams LLC,2133.3,USD,12/26/2024 13:05,Approved
1280,329,"Lewis, Smith and Martinez",2811.83,EUR,5/25/2025 12:13,Approved
1281,342,"Kennedy, Le and Reynolds",1589.73,EUR,3/25/2025 8:34,Approved
1282,790,"Williams, Rodriguez and Bailey",3203.34,EUR,5/23/2025 19:00,Approved
1283,799,"Jenkins, Richard and Schroeder",2410,EUR,7/26/2022 4:41,Approved
1284,176,Moreno Group,4611.86,HRK,5/4/2025 4:11,Approved
1285,705,"Sullivan, Suarez and Clayton",763.96,HRK,12/22/2024 15:58,Declined
1286,400,"Jackson, Johnson and Davis",4768.81,EUR,7/2/2024 17:13,Approved
1287,120,Ballard-Wheeler,2065.22,HRK,7/22/2022 21:22,Declined
1288,405,Gibson-Russell,3625.61,USD,9/8/2022 22:56,Approved
1289,195,Walker Ltd,1623.38,EUR,9/15/2022 22:13,Approved
1290,549,Marquez-Russell,3982.54,USD,9/30/2024 3:08,Declined
1291,353,"Smith, Casey and Clark",3291.18,HRK,12/14/2023 13:05,Declined
1292,480,Hickman Ltd,3848.96,HRK,12/6/2022 11:07,Declined
1293,585,Brooks-Ford,981.85,EUR,3/15/2024 4:52,Declined
1294,593,"Fisher, Bauer and Fuentes",1582.66,EUR,9/2/2023 20:19,Approved
1295,578,Montgomery Inc,4808.54,USD,11/10/2024 8:30,Declined
1296,738,Bryant LLC,2259.94,HRK,10/6/2023 3:54,Approved
1297,76,Williams-Krause,326.63,HRK,7/1/2024 18:59,Approved
1298,401,"Lane, Mcdonald and Spencer",4816.06,EUR,6/19/2024 2:27,Approved
1299,224,Snyder-Cameron,3553.87,EUR,12/21/2024 4:51,Approved
1300,364,Reeves Ltd,1967.76,HRK,2/12/2024 23:39,Declined
1301,442,Hudson-Weaver,524.84,USD,8/26/2024 10:21,Declined
1302,569,Lambert Inc,1461.86,USD,9/15/2024 16:06,Approved
1303,213,Ray-Meyer,157.99,USD,11/4/2023 20:21,Approved
1304,371,"Nguyen, Allen and Strong",1992.62,USD,8/8/2024 15:21,Approved
1305,761,Gould-Clark,4738.93,HRK,6/8/2025 9:58,Approved
1306,592,Torres-Diaz,4820.22,HRK,5/25/2025 7:24,Declined
1307,653,Dixon-Patterson,2795.3,HRK,3/10/2023 18:13,Declined
1308,229,"Ellison, Carlson and Bartlett",4807.94,USD,3/9/2025 20:33,Approved
1309,41,Mills-Harris,4440.44,HRK,4/2/2025 3:31,Approved
1310,86,Robinson Inc,862.97,EUR,9/14/2022 10:45,Approved
1311,734,Beltran Inc,2136.66,EUR,9/8/2023 15:10,Declined
1312,558,Cameron-Reilly,1747.93,USD,12/18/2024 23:11,Approved
1313,484,Morris-Aguilar,673,USD,5/6/2023 20:00,Declined
1314,24,Logan-Roberts,2754.31,USD,12/10/2024 1:56,Declined
1315,260,Moreno Group,4148.87,USD,12/29/2024 0:30,Declined
1316,699,Reynolds and Sons,3583.77,EUR,10/4/2024 16:50,Declined
1317,781,"Turner, Cole and Jones",4440.68,HRK,2/10/2024 11:58,Declined
1318,335,Davis-Baker,335.78,HRK,11/15/2022 9:46,Declined
1319,362,"Adams, Scott and Foster",1663.42,HRK,12/10/2024 22:39,Approved
1320,19,"Rivera, Sanchez and Taylor",4785.19,USD,1/16/2023 5:43,Approved
1321,526,"Ruiz, Craig and Weber",578.54,EUR,11/12/2024 22:35,Declined
1322,728,Bell and Sons,648.85,EUR,1/4/2024 21:21,Approved
1323,213,Johnson LLC,3451.96,USD,9/3/2022 15:33,Approved
1324,429,"Garcia, Crosby and Jenkins",58.62,EUR,8/29/2022 1:12,Approved
1325,133,Brooks-Evans,1206.93,USD,9/27/2024 16:30,Approved
1326,764,Edwards Group,3272.7,USD,12/19/2024 12:35,Approved
1327,723,Johnson and Sons,4522.55,HRK,12/18/2023 18:29,Declined
1328,700,White Inc,716.02,HRK,5/13/2023 16:06,Declined
1329,203,Stevens-Marks,4978.84,EUR,6/24/2024 13:32,Approved
1330,589,"White, Ochoa and Smith",578.07,EUR,11/7/2023 21:59,Approved
1331,574,"Burns, Gonzalez and Nichols",155.53,HRK,3/26/2025 7:55,Approved
1332,426,Gonzales Inc,3548.77,USD,5/30/2024 5:04,Approved
1333,433,"Durham, Lowe and Howell",4201.97,EUR,3/1/2023 5:57,Declined
1334,572,"Mendoza, Brooks and Randall",2358.87,HRK,10/12/2024 17:20,Declined
1335,10,"Lawrence, Nelson and Smith",1247.4,USD,5/24/2025 3:38,Declined
1336,383,Davis-Ramirez,1395.85,EUR,6/19/2025 4:43,Approved
1337,20,Vincent PLC,1950.73,EUR,9/1/2023 10:29,Declined
1338,271,"Cruz, Chen and Booker",2903.52,USD,3/8/2023 14:39,Approved
1339,703,Pratt Inc,2735.24,EUR,5/28/2023 12:40,Declined
1340,566,"Robinson, Wallace and Johnson",142.21,EUR,6/24/2024 12:06,Approved
1341,502,Ramirez-Johnson,2039.05,USD,2/22/2024 0:49,Declined
1342,710,"Cross, Jordan and Brooks",853.93,USD,1/28/2024 0:18,Approved
1343,303,"Davis, Buchanan and Huffman",483.98,EUR,11/10/2023 7:28,Approved
1344,326,Steele LLC,4091.49,HRK,10/29/2022 12:34,Declined
1345,631,Scott Group,2867.86,HRK,12/23/2023 21:57,Declined
1346,102,Johnson Ltd,3655.39,USD,8/2/2022 8:46,Approved
1347,338,Orr Inc,4183.1,HRK,12/2/2022 3:35,Declined
1348,382,"Ramos, Lee and French",803.19,USD,10/4/2023 11:36,Approved
1349,137,"Robinson, Patton and Bailey",3304.99,HRK,7/10/2022 5:15,Approved
1350,333,"Boyle, Rogers and Wilkins",2518.56,HRK,6/18/2023 22:10,Approved
1351,467,Hill Inc,3241.37,HRK,1/2/2025 1:03,Declined
1352,241,Valenzuela-Brown,1752.46,EUR,12/18/2024 0:55,Approved
1353,717,Serrano-Lloyd,4254.91,EUR,12/13/2022 1:04,Declined
1354,415,Hunt-Wilson,875.91,EUR,5/2/2023 6:43,Approved
1355,611,"Waters, Miller and Williams",1823.84,USD,12/12/2024 3:01,Approved
1356,119,"Garza, Miller and Miles",4573.6,USD,2/7/2025 19:34,Declined
1357,328,"Pruitt, Jones and Moreno",2535.18,EUR,6/23/2023 21:20,Approved
1358,475,"Hudson, Mays and Green",2229.38,HRK,4/23/2023 20:58,Approved
1359,412,Koch Ltd,206.68,USD,5/6/2023 6:15,Declined
1360,283,Reed Group,2659.96,USD,12/1/2022 19:03,Approved
1361,21,Lamb-Moran,1277.36,EUR,3/25/2025 8:13,Approved
1362,724,Mcgee Ltd,3797.37,EUR,9/30/2022 4:24,Approved
1363,557,"Clements, Smith and Francis",2161.67,EUR,8/21/2023 23:15,Approved
1364,183,Gaines and Sons,3047.72,USD,5/12/2024 18:31,Declined
1365,720,"Carroll, Singh and Mendez",1645.74,HRK,4/29/2023 16:29,Declined
1366,677,Jones-Conley,3655.53,HRK,4/17/2025 13:12,Approved
1367,47,Davis Ltd,1633.29,EUR,3/15/2024 12:54,Declined
1368,454,Mitchell-Ramirez,1609.27,EUR,11/9/2022 9:25,Approved
1369,110,Baker PLC,3404.69,EUR,4/9/2025 3:47,Approved
1370,19,"Bailey, Jackson and Jackson",3544.66,EUR,12/22/2022 22:44,Declined
1371,422,"Gibson, Walker and Wheeler",4857.97,EUR,8/10/2024 1:04,Declined
1372,333,"Wilson, Martinez and Sawyer",3836.44,HRK,12/15/2023 10:07,Approved
1373,90,Potter-Weiss,4986.62,USD,12/28/2022 1:18,Declined
1374,544,Li-Luna,2854.35,USD,6/4/2023 10:51,Approved
1375,357,Taylor Inc,3298.19,USD,4/21/2023 17:08,Approved
1376,120,Baker-Black,3884.06,USD,8/3/2023 17:46,Declined
1377,727,Stewart-Smith,2610.83,EUR,1/29/2023 16:19,Approved
1378,8,"Richardson, Hamilton and Ayala",4577.49,USD,11/3/2024 2:46,Declined
1379,470,Ryan and Sons,2165.95,HRK,7/24/2022 6:47,Approved
1380,134,"Clark, Campbell and Wheeler",3359.74,HRK,1/15/2023 9:23,Approved
1381,8,Odonnell-Kelley,3435.86,EUR,3/7/2023 8:03,Declined
1382,400,Alvarez-Fox,4513.01,HRK,1/23/2024 1:36,Approved
1383,766,Bell-Kelly,1235.85,HRK,8/14/2022 7:36,Declined
1384,592,Jones LLC,4419.87,HRK,7/24/2024 9:36,Approved
1385,478,Murphy PLC,530.14,EUR,8/4/2022 10:29,Declined
1386,50,"Porter, Gomez and Cruz",4562.26,USD,11/8/2023 7:17,Approved
1387,534,"Schwartz, Melendez and Gray",3385.41,HRK,2/14/2023 15:24,Declined
1388,150,"Fritz, Woods and Schmidt",2569.25,HRK,4/15/2024 23:02,Declined
1389,525,Thomas-Lopez,3261.55,HRK,9/2/2023 19:31,Declined
1390,795,Lambert Inc,1178.09,HRK,8/8/2023 19:36,Declined
1391,406,"Hanson, Everett and Robinson",3484.9,USD,8/15/2024 14:13,Approved
1392,661,"Murray, Thomas and May",25.34,USD,4/19/2025 17:47,Declined
1393,602,"Sullivan, Duran and Gomez",1426.41,HRK,8/20/2024 2:32,Declined
1394,284,"Dunn, Brown and Stone",1566.6,HRK,12/18/2023 8:39,Declined
1395,318,"Padilla, Mcknight and Vang",1389.13,USD,2/3/2025 10:57,Declined
1396,413,Ingram-Bartlett,2909.74,USD,4/7/2025 7:59,Declined
1397,139,Jones Ltd,1931.08,EUR,5/28/2025 5:21,Declined
1398,670,Carey PLC,1165.14,EUR,10/13/2023 15:31,Declined
1399,582,Bennett-Lucas,550.08,EUR,10/25/2022 9:31,Approved
1400,752,"May, Patel and Carr",1299.28,EUR,3/12/2025 8:56,Approved
1401,626,Jones-Walton,2581.04,HRK,12/3/2024 7:08,Approved
1402,474,Daniels and Sons,4062.81,HRK,8/22/2024 6:03,Declined
1403,373,"Copeland, Carrillo and Flores",2533.88,EUR,2/5/2025 4:28,Declined
1404,520,Cross PLC,3782.86,HRK,8/23/2024 2:55,Declined
1405,338,"Smith, Silva and Jackson",2086.12,HRK,4/23/2025 15:16,Approved
1406,388,Bailey-Lopez,2387.37,EUR,9/4/2023 10:36,Approved
1407,314,Johnson Inc,3387.57,EUR,12/22/2023 22:10,Approved
1408,59,Lane-Hancock,4980.41,HRK,6/14/2025 19:59,Approved
1409,704,Green-Dominguez,4201.79,EUR,12/11/2022 14:14,Declined
1410,97,Silva-Chan,4401.41,HRK,3/2/2023 22:09,Approved
1411,324,Ford-Jacobson,3289.66,HRK,4/26/2024 8:26,Approved
1412,504,Mayer-Norris,2541.77,USD,5/30/2024 3:30,Declined
1413,598,Cameron LLC,787.83,USD,7/15/2023 17:54,Approved
1414,733,"Clarke, Davis and Cooper",3559.44,EUR,2/27/2025 19:55,Declined
1415,14,Smith Inc,1185.3,USD,7/23/2024 15:45,Declined
1416,596,Sanchez LLC,2941.4,EUR,8/2/2024 4:21,Approved
1417,568,Hahn Ltd,1668.49,USD,12/10/2022 3:41,Approved
1418,230,"Brandt, Price and Meyers",439.56,USD,3/6/2023 12:29,Declined
1419,323,Smith PLC,981.86,EUR,5/2/2023 17:09,Approved
1420,322,"Chambers, Thornton and Smith",3473.31,HRK,2/6/2025 3:55,Declined
1421,122,Lopez-Hoffman,1427.29,EUR,9/17/2023 20:24,Approved
1422,269,Thompson-Campbell,2973.21,USD,3/11/2025 20:13,Approved
1423,144,Smith-Rose,4843.05,USD,4/16/2024 12:10,Declined
1424,494,Baldwin-Martin,2439.06,EUR,9/17/2023 2:57,Declined
1425,628,"Johnson, Golden and Mitchell",1652.05,USD,12/20/2022 8:04,Approved
1426,728,May-French,1787.89,EUR,9/30/2024 7:31,Declined
1427,712,"Dixon, Schaefer and Martinez",2260.17,USD,5/19/2024 14:05,Approved
1428,38,Carlson-Howard,209.57,USD,9/22/2024 15:36,Declined
1429,258,Lee LLC,372.85,EUR,2/8/2024 21:36,Declined
1430,272,Fisher-Williams,4685.4,EUR,3/3/2023 16:32,Declined
1431,482,Lara Group,3996.98,USD,12/4/2022 16:24,Approved
1432,111,Schmitt Inc,2757.31,USD,4/5/2025 5:11,Approved
1433,651,Vincent Group,741.64,HRK,9/19/2024 8:42,Approved
1434,429,Martinez-Flores,1628.01,EUR,10/18/2024 3:09,Declined
1435,106,Harris Ltd,4531.1,USD,8/2/2023 5:23,Approved
1436,555,"White, Miller and Black",3247.29,HRK,2/2/2023 0:56,Approved
1437,374,Young Group,1934.09,EUR,6/18/2024 17:48,Declined
1438,571,"Avery, Dorsey and Hinton",3476.4,USD,6/23/2023 11:48,Approved
1439,263,Davis-Sparks,1858.04,EUR,8/20/2024 13:13,Declined
1440,595,"Smith, Wood and King",1668.17,USD,3/31/2023 11:37,Declined
1441,218,"Burton, Espinoza and Mcguire",3529.94,EUR,10/16/2024 17:47,Approved
1442,512,Ford-Alvarado,2494.6,HRK,8/18/2023 8:31,Declined
1443,222,White-Stewart,1164.27,USD,3/12/2025 17:40,Declined
1444,420,Smith-Heath,4289.84,USD,7/14/2023 17:54,Approved
1445,270,Anderson-Davis,3393.48,EUR,5/9/2025 9:36,Approved
1446,30,"Holland, Lee and Matthews",2600.15,HRK,9/7/2023 16:55,Approved
