PaymentID,LoanID,AmountPaid,PaymentDate,RemainingBalance
5270,814,15572.3,2030-06-19,37132.14
5271,814,5043.26,2030-10-03,32088.88
5272,815,13892.59,2022-11-01,84796.96
5273,815,6575.04,2022-12-12,78221.92
5274,815,21540.36,2023-05-12,56681.56
5275,815,11657.5,2023-08-02,45024.06
5276,815,10865.24,2023-12-21,34158.82
5277,815,1803.3,2024-02-17,32355.52
5278,815,1654.44,2024-03-06,30701.08
5279,815,7941.74,2024-08-08,22759.34
5280,816,91242.95,2021-09-22,327588.38
5281,816,25059.66,2022-03-03,302528.72
5282,816,75207.52,2024-04-07,227321.2
5283,816,51724.18,2027-09-02,175597.02
5284,816,11473.0,2027-12-17,164124.02
5285,816,37483.37,2027-12-27,126640.65
5286,817,79673.7,2025-07-24,195553.31
5287,817,45150.63,2025-10-16,150402.68
5288,817,11516.58,2028-12-23,138886.1
5289,818,6562.46,2022-02-25,18986.97
5290,818,2453.34,2022-06-18,16533.63
5291,818,3296.96,2022-08-06,13236.67
5292,818,701.32,2023-11-18,12535.35
5293,818,2899.59,2023-12-14,9635.76
5294,819,24905.42,2025-03-01,135533.4
5295,819,8749.21,2025-05-18,126784.19
5296,819,15716.51,2025-07-04,111067.68
5297,819,23223.52,2025-10-28,87844.16
5298,819,5017.27,2025-12-31,82826.89
5299,819,20816.13,2026-01-04,62010.76
5300,819,15180.13,2026-02-09,46830.63
5301,819,7879.51,2026-02-09,38951.12
5302,820,22738.6,2023-03-20,120028.24
5303,820,13964.22,2023-09-09,106064.02
5304,820,19072.02,2023-09-10,86992.0
5305,820,8137.17,2029-08-22,78854.83
5306,821,48919.61,2025-03-05,176195.73
5307,821,22018.44,2026-05-12,154177.29
5308,821,42298.5,2029-05-04,111878.79
5309,821,16604.83,2029-07-13,95273.96
5310,821,12235.17,2029-09-08,83038.79
5311,822,47727.28,2022-10-26,189466.92
5312,822,26658.15,2026-08-12,162808.77
5313,822,32619.74,2026-09-03,130189.03
5314,823,116544.09,2023-10-28,318585.76
5315,823,67866.23,2024-04-09,250719.53
5316,823,69188.72,2024-04-29,181530.81
5317,823,24574.6,2024-05-01,156956.21
5318,823,43863.87,2024-08-25,113092.34
5319,824,634.69,2020-11-10,9372.31
5320,824,2084.55,2021-02-15,7287.76
5321,824,1673.76,2021-04-01,5614.0
5322,824,1543.95,2022-07-23,4070.05
5323,824,257.56,2025-02-02,3812.49
5324,824,832.97,2025-02-09,2979.52
5325,824,842.55,2026-07-28,2136.97
5326,825,30544.5,2021-10-06,131998.92
5327,825,14771.64,2021-10-13,117227.28
5328,825,24841.05,2021-12-02,92386.23
5329,825,22416.79,2022-02-22,69969.44
5330,825,9357.82,2022-07-06,60611.62
5331,825,7147.38,2022-10-01,53464.24
5332,825,5340.9,2023-02-09,48123.34
5333,825,7660.77,2023-03-05,40462.57
5334,825,3495.66,2023-04-18,36966.91
5335,825,2501.36,2023-05-08,34465.55
5336,826,50838.35,2024-04-09,210273.34
5337,826,31197.1,2024-10-31,179076.24
5338,826,13037.51,2025-05-05,166038.73
5339,826,20883.07,2025-09-08,145155.66
5340,826,25635.52,2026-10-28,119520.14
5341,827,55864.06,2024-11-28,277834.25
5342,827,72254.2,2027-01-07,205580.05
5343,827,43013.85,2027-06-10,162566.2
5344,827,21372.07,2027-10-13,141194.13
5345,827,23915.57,2028-12-10,117278.56
5346,827,32559.62,2031-12-21,84718.94
5347,828,1419.92,2026-03-19,4472.16
5348,828,1061.87,2027-11-09,3410.29
5349,828,650.14,2031-07-13,2760.15
5350,828,694.22,2034-02-25,2065.93
5351,829,31365.26,2024-08-03,142082.7
5352,829,40478.42,2025-05-08,101604.28
5353,829,29426.11,2025-08-07,72178.17
5354,829,20915.14,2026-07-14,51263.03
5355,829,7363.37,2026-10-25,43899.66
5356,829,9121.53,2028-04-15,34778.13
5357,829,7376.11,2028-05-29,27402.02
5358,829,1956.76,2029-02-20,25445.26
5359,829,5765.59,2031-08-16,19679.67
5360,830,112814.99,2022-02-12,368307.19
5361,830,27093.56,2022-07-11,341213.63
5362,830,25867.46,2023-09-19,315346.17
5363,830,56162.98,2025-03-19,259183.19
5364,830,20381.21,2025-12-21,238801.98
5365,831,29332.16,2021-10-21,78564.89
5366,831,10935.95,2021-11-27,67628.94
5367,831,4147.51,2021-12-24,63481.43
5368,831,8378.69,2022-02-19,55102.74
5369,831,7478.35,2022-10-10,47624.39
5370,831,11760.15,2022-12-31,35864.24
5371,831,8020.87,2023-01-10,27843.37
5372,831,3694.22,2023-02-16,24149.15
5373,831,3486.2,2023-03-02,20662.95
5374,832,11762.72,2023-03-14,61504.48
5375,832,3287.49,2023-04-05,58216.99
5376,832,7780.24,2023-04-14,50436.75
5377,832,14187.43,2023-06-05,36249.32
5378,832,2449.2,2023-07-04,33800.12
5379,832,9641.07,2023-08-16,24159.05
5380,832,2905.97,2023-12-06,21253.08
5381,832,2851.74,2024-01-21,18401.34
5382,833,60318.29,2024-08-22,215287.06
5383,833,44226.49,2026-11-06,171060.57
5384,833,21879.29,2027-05-04,149181.28
5385,833,26339.17,2028-03-20,122842.11
5386,833,6861.46,2028-12-23,115980.65
5387,833,11611.05,2028-12-27,104369.6
5388,833,21738.86,2029-02-25,82630.74
5389,833,14421.28,2029-04-12,68209.46
5390,834,61511.83,2025-03-21,365833.28
5391,834,27639.5,2026-08-31,338193.78
5392,834,18025.23,2027-08-27,320168.55
5393,834,52612.31,2028-06-19,267556.24
5394,834,45177.94,2030-11-21,222378.3
5395,834,11984.95,2030-12-31,210393.35
5396,834,24668.93,2031-02-14,185724.42
5397,835,7343.53,2021-08-28,53356.14
5398,835,15161.13,2021-08-30,38195.01
5399,835,8365.44,2021-12-20,29829.57
5400,835,5548.06,2021-12-22,24281.51
5401,835,1841.25,2022-11-05,22440.26
5402,835,1637.66,2022-12-09,20802.6
5403,835,6020.73,2023-03-16,14781.87
5404,836,11780.51,2022-04-14,41578.59
5405,836,6947.39,2022-07-08,34631.2
5406,836,9653.36,2022-07-11,24977.84
5407,836,2840.28,2022-09-20,22137.56
5408,836,5883.83,2022-10-27,16253.73
5409,836,3783.81,2022-12-07,12469.92
5410,836,761.41,2022-12-21,11708.51
5411,836,2306.95,2023-02-17,9401.56
5412,837,112762.93,2023-12-09,263413.37
5413,837,53770.09,2025-03-06,209643.28
5414,837,25126.38,2027-01-23,184516.9
5415,837,53419.26,2028-05-26,131097.64
5416,837,37705.37,2029-01-06,93392.27
5417,837,12043.06,2029-02-11,81349.21
5418,837,18701.03,2029-02-26,62648.18
5419,838,105960.88,2023-01-29,279937.06
5420,838,40470.39,2023-09-04,239466.67
5421,838,50583.87,2024-11-05,188882.8
5422,838,24496.04,2026-12-27,164386.76
5423,838,29285.3,2027-06-25,135101.46
5424,838,37022.86,2028-12-15,98078.6
5425,838,8300.16,2029-04-13,89778.44
5426,838,12264.89,2029-06-10,77513.55
5427,838,6112.36,2030-10-03,71401.19
5428,839,77421.73,2022-05-21,333240.18
5429,839,30983.26,2022-07-01,302256.92
5430,839,28660.13,2022-08-04,273596.79
5431,839,26683.15,2022-12-06,246913.64
5432,839,17960.54,2023-02-15,228953.1
5433,839,62170.72,2023-04-07,166782.38
5434,839,16357.01,2023-10-03,150425.37
5435,839,23411.85,2023-10-04,127013.52
5436,839,7123.15,2023-12-29,119890.37
5437,839,6577.0,2024-03-22,113313.37
5438,840,68524.4,2024-05-11,190658.95
5439,840,41421.2,2024-08-26,149237.75
5440,840,26656.53,2025-01-19,122581.22
5441,840,18564.07,2025-03-20,104017.15
5442,840,25935.5,2025-04-19,78081.65
5443,840,14174.95,2025-06-09,63906.7
5444,840,15967.44,2025-07-25,47939.26
5445,840,9358.4,2025-07-31,38580.86
5446,840,9028.12,2025-11-25,29552.74
5447,840,8583.66,2025-12-07,20969.08
5448,841,141851.82,2022-06-29,342384.04
5449,841,35897.62,2022-10-16,306486.42
5450,841,40902.35,2022-11-20,265584.07
5451,841,45413.63,2023-02-19,220170.44
5452,842,4421.91,2024-05-24,14255.12
5453,842,2176.97,2024-06-07,12078.15
5454,842,3599.79,2024-07-24,8478.36
5455,842,635.19,2024-10-14,7843.17
5456,842,961.15,2025-05-08,6882.02
5457,842,1676.01,2025-07-30,5206.01
5458,842,721.1,2025-10-11,4484.91
5459,842,310.74,2025-11-06,4174.17
5460,842,241.89,2026-01-22,3932.28
5461,842,254.31,2026-02-09,3677.97
5462,843,15090.29,2024-07-19,285045.31
5463,843,84553.88,2025-05-14,200491.43
5464,843,31416.19,2025-07-08,169075.24
5465,843,36328.84,2025-08-01,132746.4
5466,843,28969.89,2025-08-12,103776.51
5467,843,15488.13,2026-06-08,88288.38
5468,843,7533.89,2026-06-25,80754.49
5469,843,7165.11,2026-10-21,73589.38
5470,843,6153.51,2026-12-18,67435.87
5471,844,69128.98,2021-08-28,375084.05
5472,844,102553.64,2021-08-31,272530.41
5473,844,51544.37,2021-12-09,220986.04
5474,844,40484.83,2021-12-12,180501.21
5475,844,43387.76,2022-02-04,137113.45
5476,844,26999.95,2022-03-07,110113.5
5477,844,20257.72,2022-07-04,89855.78
5478,844,25236.7,2022-07-27,64619.08
5479,845,59936.12,2021-11-11,231681.81
5480,845,31433.29,2025-04-01,200248.52
5481,845,37006.17,2026-08-06,163242.35
5482,845,21065.87,2027-07-28,142176.48
5483,845,40433.12,2027-11-12,101743.36
5484,845,21423.49,2028-10-22,80319.87
5485,845,17724.61,2029-06-10,62595.26
5486,845,7426.3,2029-10-10,55168.96
5487,846,3557.75,2023-11-29,28235.54
5488,846,6209.58,2024-04-15,22025.96
5489,846,3432.71,2024-04-21,18593.25
5490,846,5166.56,2024-08-05,13426.69
5491,846,3311.22,2024-10-12,10115.47
5492,846,1932.03,2025-05-12,8183.44
5493,846,2248.02,2025-10-14,5935.42
5494,847,2329.42,2023-11-07,8996.97
5495,847,712.57,2025-01-16,8284.4
5496,847,1692.76,2025-10-14,6591.64
5497,847,1876.44,2028-01-08,4715.2
5498,847,415.83,2028-04-24,4299.37
5499,847,714.67,2030-08-29,3584.7
5500,847,236.01,2031-04-19,3348.69
5501,847,315.46,2031-12-22,3033.23
5502,848,53406.51,2026-09-12,364180.77
5503,848,60319.68,2027-03-07,303861.09
5504,848,25729.57,2028-02-20,278131.52
5505,848,31250.99,2030-07-13,246880.53
5506,848,55514.14,2030-09-15,191366.39
5507,848,10926.97,2031-08-04,180439.42
5508,849,147824.03,2023-04-07,346632.04
5509,849,85841.51,2023-06-04,260790.53
5510,849,33676.35,2023-06-04,227114.18
5511,849,22686.8,2023-06-08,204427.38
5512,849,21478.49,2023-06-28,182948.89
5513,849,9400.74,2024-10-14,173548.15
5514,849,13292.99,2024-11-26,160255.16
5515,849,26817.29,2025-10-12,133437.87
5516,849,14088.65,2025-12-02,119349.22
5517,850,72068.38,2023-01-27,288038.15
5518,850,51816.75,2023-05-13,236221.4
5519,850,17562.44,2024-02-05,218658.96
5520,850,11992.13,2024-03-04,206666.83
5521,850,58609.24,2024-07-26,148057.59
5522,850,42918.14,2024-10-31,105139.45
5523,851,20674.45,2024-05-04,129063.03
5524,851,36962.76,2024-08-01,92100.27
5525,851,25838.45,2024-10-05,66261.82
5526,851,19844.82,2024-12-06,46417.0
5527,851,6289.14,2025-02-17,40127.86
5528,851,3317.62,2025-05-18,36810.24
5529,851,6329.19,2025-07-16,30481.05
5530,851,6605.6,2025-10-11,23875.45
5531,851,5435.06,2027-07-14,18440.39
5532,852,65286.31,2022-07-16,325407.06
5533,852,79581.79,2022-12-15,245825.27
5534,852,35952.61,2024-04-24,209872.66
5535,852,49621.04,2024-12-16,160251.62
5536,852,41205.63,2026-03-09,119045.99
5537,852,14437.17,2026-11-05,104608.82
5538,852,24913.53,2026-11-25,79695.29
5539,852,18758.55,2029-01-08,60936.74
5540,852,7258.01,2029-09-17,53678.73
5541,853,60437.23,2023-07-25,280438.65
5542,853,15602.33,2024-05-14,264836.32
5543,853,31664.75,2025-05-05,233171.57
5544,854,66365.18,2027-01-17,254847.56
5545,854,40472.84,2027-02-10,214374.72
5546,854,29913.42,2027-10-12,184461.3
5547,854,29483.91,2027-12-27,154977.39
5548,854,10715.35,2028-04-05,144262.04
5549,854,34590.01,2028-05-28,109672.03
5550,855,52076.79,2023-10-14,156268.12
5551,855,32333.1,2024-04-02,123935.02
5552,855,16703.97,2024-11-25,107231.05
5553,855,8650.97,2026-05-14,98580.08
5554,855,23912.39,2026-09-16,74667.69
5555,856,74923.27,2027-06-29,299309.38
5556,856,45159.74,2028-09-13,254149.64
5557,856,67656.73,2029-01-05,186492.91
5558,856,35353.81,2029-04-18,151139.1
5559,856,38453.51,2029-10-12,112685.59
5560,856,17406.78,2030-01-03,95278.81
5561,856,23587.08,2030-04-23,71691.73
5562,856,9583.49,2031-01-06,62108.24
5563,856,10343.73,2031-05-26,51764.51
5564,857,51106.52,2022-10-30,267661.05
5565,857,28215.75,2022-12-09,239445.3
5566,857,18094.21,2024-05-22,221351.09
5567,857,23831.88,2024-10-12,197519.21
5568,857,22874.08,2026-06-19,174645.13
5569,857,13114.21,2029-06-18,161530.92
5570,858,4901.4,2024-04-18,47453.01
5571,858,8874.43,2026-02-11,38578.58
5572,858,5936.33,2027-04-15,32642.25
5573,858,8473.87,2027-10-31,24168.38
5574,859,37495.06,2026-06-29,112590.96
5575,859,6601.7,2030-08-17,105989.26
5576,859,27552.0,2032-01-09,78437.26
5577,859,18778.23,2032-03-05,59659.03
5578,860,22364.92,2023-06-13,69847.73
5579,860,10080.92,2025-08-01,59766.81
5580,860,14081.05,2028-02-03,45685.76
5581,860,7166.92,2028-06-30,38518.84
5582,860,3620.98,2030-01-20,34897.86
5583,860,7674.94,2030-07-05,27222.92
5584,861,117430.72,2022-09-26,309764.05
5585,861,65146.16,2023-08-02,244617.89
5586,861,23229.58,2023-08-30,221388.31
5587,861,47025.86,2024-07-21,174362.45
5588,861,47869.73,2024-09-11,126492.72
5589,861,23024.4,2024-12-15,103468.32
5590,861,10133.82,2025-01-30,93334.5
5591,861,7455.59,2025-04-14,85878.91
5592,861,21827.7,2026-05-19,64051.21
5593,862,48369.88,2022-04-21,225167.09
5594,862,54950.32,2022-05-06,170216.77
5595,862,13820.13,2022-06-29,156396.64
5596,862,26347.92,2022-07-13,130048.72
5597,862,31142.62,2023-04-23,98906.1
5598,862,29132.01,2023-10-01,69774.09
5599,862,9786.6,2024-10-26,59987.49
5600,862,6633.31,2025-03-04,53354.18
5601,863,132558.29,2021-12-05,343162.69
5602,863,72128.96,2022-05-14,271033.73
5603,863,75907.06,2022-06-18,195126.67
5604,863,30093.7,2022-07-22,165032.97
5605,863,31543.58,2022-08-11,133489.39
5606,863,37328.11,2022-11-20,96161.28
5607,863,8200.59,2022-12-07,87960.69
5608,863,15818.32,2023-03-10,72142.37
5609,864,62689.16,2024-04-10,389976.0
5610,864,56163.22,2025-04-15,333812.78
5611,864,18839.28,2025-12-21,314973.5
5612,864,35244.99,2026-12-18,279728.51
5613,864,74402.23,2027-01-13,205326.28
5614,864,36266.91,2027-05-02,169059.37
5615,864,10960.87,2027-11-25,158098.5
5616,864,21310.8,2029-12-10,136787.7
5617,864,32190.41,2030-03-04,104597.29
5618,865,18907.23,2025-05-29,49247.86
5619,865,7961.18,2031-07-04,41286.68
5620,865,3021.53,2031-07-08,38265.15
5621,866,57210.28,2020-11-08,147586.88
5622,866,38419.5,2021-04-10,109167.38
5623,866,21115.79,2021-09-30,88051.59
5624,866,17956.7,2021-11-24,70094.89
5625,866,3718.39,2022-08-05,66376.5
5626,866,13634.44,2022-12-18,52742.06
5627,867,102469.36,2022-03-21,337070.5
5628,867,63044.97,2025-02-14,274025.53
5629,867,52564.59,2025-03-01,221460.94
5630,867,38654.76,2025-08-15,182806.18
5631,867,29042.73,2025-09-27,153763.45
5632,867,41374.88,2025-10-31,112388.57
5633,867,10064.8,2026-04-08,102323.77
5634,867,28928.99,2026-04-30,73394.78
5635,867,5515.45,2026-05-27,67879.33
5636,868,45401.98,2025-12-09,220132.86
5637,868,24578.03,2026-07-19,195554.83
5638,868,23512.41,2026-10-19,172042.42
5639,869,61485.76,2022-04-10,160720.7
5640,869,18082.23,2022-04-13,142638.47
5641,869,26156.93,2022-09-03,116481.54
5642,870,33978.59,2023-02-28,275771.28
5643,870,19163.78,2023-10-09,256607.5
5644,870,32949.93,2023-12-12,223657.57
5645,870,32479.04,2024-01-29,191178.53
5646,870,17139.64,2026-09-24,174038.89
5647,870,33267.66,2027-06-22,140771.23
5648,870,34458.8,2028-07-14,106312.43
5649,871,13255.65,2024-09-20,41701.69
5650,871,4956.02,2025-01-13,36745.67
5651,871,10448.56,2026-02-13,26297.11
5652,871,5139.56,2026-10-09,21157.55
5653,872,50575.19,2024-02-27,257224.86
5654,872,49286.98,2024-04-05,207937.88
5655,872,36835.53,2024-05-15,171102.35
5656,872,31665.73,2024-07-13,139436.62
5657,872,13725.47,2024-08-26,125711.15
5658,872,13324.12,2025-06-30,112387.03
5659,872,14327.93,2027-06-03,98059.1
5660,872,17682.4,2029-02-03,80376.7
5661,872,7130.85,2032-10-23,73245.85
5662,873,91169.67,2024-04-21,289156.64
5663,873,38021.92,2024-05-22,251134.72
5664,873,62141.33,2024-11-20,188993.39
5665,873,47204.71,2024-11-26,141788.68
5666,873,17266.99,2025-05-22,124521.69
5667,873,8417.5,2025-05-29,116104.19
5668,873,30250.55,2025-10-27,85853.64
5669,873,18063.69,2025-11-13,67789.95
5670,873,9562.76,2026-02-04,58227.19
5671,874,9941.66,2022-04-25,77586.07
5672,874,16329.5,2022-09-22,61256.57
5673,874,14008.44,2023-02-14,47248.13
5674,874,10151.76,2023-04-16,37096.37
5675,874,5602.5,2023-09-13,31493.87
5676,874,4803.42,2024-08-29,26690.45
5677,875,71039.63,2022-01-14,286752.09
5678,875,64580.08,2022-01-21,222172.01
5679,875,33724.19,2023-04-16,188447.82
5680,875,13397.66,2023-10-13,175050.16
5681,875,44219.15,2024-03-23,130831.01
5682,875,8080.45,2025-02-07,122750.56
5683,875,23553.4,2026-02-21,99197.16
5684,876,19219.06,2021-08-15,194784.71
5685,876,44895.67,2021-10-16,149889.04
5686,876,34080.91,2021-11-10,115808.13
5687,876,23973.34,2022-02-02,91834.79
5688,876,17117.06,2022-06-09,74717.73
5689,876,7407.61,2022-09-06,67310.12
5690,876,7147.35,2022-09-30,60162.77
5691,876,11116.99,2022-10-11,49045.78
5692,876,14335.82,2023-01-30,34709.96
5693,877,25474.66,2021-01-14,110689.53
5694,877,15923.12,2021-02-04,94766.41
5695,877,9560.97,2021-05-10,85205.44
5696,877,8934.85,2021-07-01,76270.59
5697,877,20989.69,2022-05-07,55280.9
5698,877,12287.44,2023-01-27,42993.46
5699,877,4348.03,2023-03-17,38645.43
5700,877,7927.11,2023-07-05,30718.32
5701,877,8257.61,2024-08-19,22460.71
5702,878,31176.95,2025-01-27,203906.9
5703,878,42058.47,2026-02-12,161848.43
5704,878,23395.09,2026-03-04,138453.34
5705,879,35693.32,2021-10-30,279930.92
5706,879,26131.93,2021-11-20,253798.99
5707,879,25406.38,2021-12-21,228392.61
5708,879,60016.56,2022-03-11,168376.05
5709,879,13750.6,2022-08-04,154625.45
5710,879,41855.99,2022-08-12,112769.46
5711,879,11473.26,2023-05-19,101296.2
5712,879,29160.94,2023-07-11,72135.26
5713,879,12503.47,2023-09-27,59631.79
5714,879,14674.59,2023-10-04,44957.2
5715,880,83927.72,2025-02-21,304842.08
5716,880,17376.85,2025-04-25,287465.23
5717,880,84970.45,2027-06-13,202494.78
5718,880,38981.19,2028-11-16,163513.59
5719,880,9971.16,2029-05-01,153542.43
5720,880,34961.32,2029-05-02,118581.11
5721,880,9908.6,2029-06-03,108672.51
5722,880,17474.85,2029-10-21,91197.66
5723,880,20916.72,2029-11-24,70280.94
5724,881,26580.24,2023-01-06,315974.56
5725,881,68544.74,2024-06-01,247429.82
5726,881,19339.72,2025-03-31,228090.1
5727,882,63995.34,2025-07-19,401091.38
5728,882,31224.96,2026-01-29,369866.42
5729,882,80845.41,2026-07-29,289021.01
5730,882,45236.84,2026-11-09,243784.17
5731,882,55599.08,2027-04-02,188185.09
5732,882,30249.28,2028-05-22,157935.81
5733,882,9954.26,2028-07-13,147981.55
5734,882,41996.67,2028-09-14,105984.88
5735,883,66295.27,2023-08-09,223955.18
5736,883,23247.83,2024-01-28,200707.35
5737,883,53824.32,2025-07-05,146883.03
5738,883,11925.84,2026-08-30,134957.19
5739,883,38634.6,2026-11-13,96322.59
5740,883,6393.51,2027-02-18,89929.08
5741,884,67947.2,2025-10-22,401793.72
5742,884,88306.53,2027-03-27,313487.19
5743,884,54705.22,2028-07-19,258781.97
5744,884,67216.84,2030-02-23,191565.13
5745,884,40024.63,2030-07-31,151540.5
5746,885,37397.94,2026-05-21,361045.89
5747,885,97752.57,2026-06-16,263293.32
5748,885,17284.37,2026-11-25,246008.95
5749,885,62448.75,2027-03-10,183560.2
5750,885,39928.2,2027-04-02,143632.0
5751,886,22179.18,2023-12-17,85692.03
5752,886,25700.6,2024-10-15,59991.43
5753,886,3495.69,2025-01-04,56495.74
5754,886,16282.6,2025-04-16,40213.14
5755,886,4792.26,2025-09-23,35420.88
5756,886,7797.25,2026-01-21,27623.63
5757,886,3590.06,2028-04-08,24033.57
5758,887,13942.59,2023-01-14,147563.51
5759,887,39548.06,2025-06-03,108015.45
5760,887,12582.99,2030-04-23,95432.46
5761,888,7406.09,2025-06-03,21965.19
5762,888,4529.34,2025-09-13,17435.85
5763,888,1436.11,2027-02-13,15999.74
5764,888,3518.52,2027-08-17,12481.22
5765,888,861.57,2028-03-27,11619.65
5766,888,3441.85,2028-07-05,8177.8
5767,888,1660.02,2028-08-13,6517.78
5768,888,1684.69,2028-12-29,4833.09
5769,888,259.44,2029-01-15,4573.65
5770,888,742.47,2029-02-27,3831.18
5771,889,50540.11,2026-01-14,214892.04
5772,889,30102.07,2027-01-03,184789.97
5773,889,36646.31,2027-05-23,148143.66
5774,889,16779.68,2027-10-19,131363.98
5775,889,7469.74,2028-07-07,123894.24
5776,889,14154.84,2028-12-13,109739.4
5777,889,16985.81,2029-05-17,92753.59
5778,889,27018.04,2029-09-02,65735.55
5779,889,19003.12,2030-01-31,46732.43
5780,889,9714.22,2030-07-22,37018.21
5781,890,13589.29,2023-09-25,151428.86
5782,890,37918.64,2028-08-27,113510.22
5783,890,17422.1,2029-07-15,96088.12
5784,891,63093.9,2021-10-28,220913.1
5785,891,46324.23,2021-11-18,174588.87
5786,891,44829.23,2021-11-27,129759.64
5787,891,7117.25,2021-12-13,122642.39
5788,891,10186.42,2022-03-21,112455.97
5789,891,30959.68,2022-05-13,81496.29
5790,891,11556.12,2022-07-20,69940.17
5791,891,6857.32,2022-09-20,63082.85
5792,892,18605.3,2022-08-05,169255.51
5793,892,49532.01,2022-11-08,119723.5
5794,892,8199.95,2023-03-08,111523.55
5795,892,20162.46,2023-09-25,91361.09
5796,892,7163.93,2023-11-20,84197.16
5797,892,20948.99,2024-04-23,63248.17
5798,892,9457.44,2024-06-17,53790.73
5799,892,13786.45,2024-08-23,40004.28
5800,893,57624.02,2024-06-18,195073.59
5801,893,40360.73,2024-08-10,154712.86
5802,893,29123.49,2025-04-26,125589.37
5803,893,14982.71,2027-05-08,110606.66
5804,893,13571.54,2027-05-26,97035.12
5805,893,29001.86,2028-06-15,68033.26
5806,893,9294.21,2029-04-19,58739.05
5807,893,10005.26,2029-06-08,48733.79
5808,893,13981.21,2029-08-08,34752.58
5809,893,3479.47,2029-10-16,31273.11
5810,894,8866.4,2024-08-08,146442.06
5811,894,31358.85,2024-08-13,115083.21
5812,894,27935.26,2024-08-31,87147.95
5813,894,23642.89,2024-09-12,63505.06
5814,894,10247.84,2024-09-13,53257.22
5815,894,10385.92,2024-10-12,42871.3
5816,894,2739.13,2025-01-23,40132.17
5817,894,7993.9,2025-03-03,32138.27
5818,894,6868.19,2025-03-21,25270.08
5819,895,11399.82,2022-10-01,43585.65
5820,895,8495.39,2025-06-13,35090.26
5821,895,3709.14,2026-06-03,31381.12
5822,896,115047.99,2022-02-02,374277.15
5823,896,48836.66,2022-08-31,325440.49
5824,896,96045.4,2023-03-15,229395.09
5825,896,46548.81,2024-11-27,182846.28
5826,896,50164.14,2024-12-30,132682.14
5827,896,27179.66,2027-07-09,105502.48
5828,897,55206.25,2023-02-21,154503.34
5829,897,38266.19,2024-05-09,116237.15
5830,897,9326.35,2027-06-20,106910.8
5831,897,13013.44,2028-01-13,93897.36
5832,898,112983.32,2025-06-28,302395.86
5833,898,65958.89,2026-01-22,236436.97
5834,898,63160.5,2026-10-16,173276.47
5835,898,9204.67,2028-04-01,164071.8
5836,898,8283.31,2030-02-18,155788.49
5837,899,21689.1,2025-04-13,155576.76
5838,899,32330.01,2026-02-21,123246.75
5839,899,27709.52,2027-10-01,95537.23
5840,899,6648.11,2028-02-10,88889.12
5841,900,36597.72,2021-09-13,203135.36
5842,900,54550.22,2022-02-02,148585.14
5843,900,21255.74,2022-02-09,127329.4
5844,900,33893.64,2022-02-10,93435.76
5845,900,5936.89,2022-07-08,87498.87
5846,901,69369.06,2027-06-24,332689.43
5847,901,30039.8,2028-03-07,302649.63
5848,901,81910.77,2029-08-03,220738.86
5849,901,63972.23,2029-08-24,156766.63
5850,901,38955.71,2030-03-25,117810.92
5851,901,18464.86,2030-06-12,99346.06
5852,901,15559.71,2030-08-11,83786.35
5853,901,4206.04,2030-11-19,79580.31
5854,901,11984.68,2031-01-27,67595.63
5855,902,440.96,2025-10-26,1160.34
5856,902,87.63,2026-09-03,1072.71
5857,902,237.63,2027-03-17,835.08
5858,902,121.73,2027-08-03,713.35
5859,903,64324.25,2022-03-22,179288.21
5860,903,34002.71,2022-08-13,145285.5
5861,903,39039.18,2023-02-05,106246.32
5862,903,27395.81,2024-12-19,78850.51
5863,903,6606.43,2025-03-05,72244.08
5864,903,6106.5,2025-10-17,66137.58
5865,903,11478.47,2029-06-17,54659.11
5866,903,11777.85,2030-01-18,42881.26
5867,903,3096.25,2030-05-29,39785.01
5868,904,52570.8,2024-01-15,339226.95
5869,904,44708.14,2024-03-29,294518.81
5870,904,36843.08,2024-06-20,257675.73
5871,904,34527.1,2026-04-18,223148.63
5872,905,7766.77,2021-12-04,122528.19
5873,905,19957.0,2022-04-04,102571.19
5874,905,11574.93,2022-05-17,90996.26
5875,905,6315.44,2022-12-07,84680.82
5876,905,15999.07,2023-05-23,68681.75
5877,905,17242.43,2024-12-19,51439.32
5878,905,12336.54,2025-03-26,39102.78
5879,905,2868.43,2025-04-05,36234.35
5880,906,20226.86,2022-06-26,59184.55
5881,906,6536.87,2022-08-17,52647.68
5882,906,12344.53,2024-12-24,40303.15
5883,906,2694.28,2025-03-18,37608.87
5884,906,6164.65,2026-06-10,31444.22
5885,906,3854.08,2027-03-07,27590.14
5886,906,3278.65,2027-08-09,24311.49
5887,906,6325.66,2027-11-23,17985.83
5888,906,1332.76,2031-05-25,16653.07
5889,907,130038.48,2026-11-29,339227.41
5890,907,54219.14,2029-03-23,285008.27
5891,907,79483.75,2030-06-06,205524.52
5892,907,56639.44,2030-11-23,148885.08
5893,907,37390.12,2030-12-16,111494.96
5894,907,27097.42,2033-04-07,84397.54
5895,907,24551.15,2034-12-07,59846.39
5896,908,98225.11,2026-01-09,327995.79
5897,908,42441.18,2026-09-18,285554.61
5898,908,23261.3,2027-05-02,262293.31
5899,908,60121.53,2028-03-04,202171.78
5900,908,60437.49,2028-08-29,141734.29
5901,908,34093.07,2030-09-14,107641.22
5902,909,9052.38,2024-12-08,66430.09
5903,909,5590.23,2026-09-14,60839.86
5904,909,14008.05,2027-09-15,46831.81
5905,909,7560.43,2028-07-23,39271.38
