TransactionID,MerchantID,Amount,PaymentMethod,Date
1941,197,7163.88,MobilePay,2025-05-29
1942,197,5588.96,MobilePay,2025-04-17
1943,197,1705.53,BankTransfer,2025-05-15
1944,197,4456.5,BankTransfer,2025-04-22
1945,198,2788.73,MobilePay,2025-05-26
1946,198,7806.78,Card,2025-04-25
1947,198,7732.85,Crypto,2025-06-16
1948,198,3609.01,QRPay,2025-04-16
1949,198,9691.22,QRPay,2025-06-17
1950,198,7560.9,MobilePay,2025-05-20
1951,199,6.8,MobilePay,2025-03-16
1952,199,7787.44,QRPay,2025-03-21
1953,199,5767.2,Crypto,2025-04-03
1954,199,9418.56,Card,2025-01-11
1955,199,5674.95,QRPay,2025-03-31
1956,199,1695.91,MobilePay,2025-05-25
1957,199,9295.01,Crypto,2025-04-17
1958,200,575.81,Crypto,2025-03-03
1959,200,4355.95,Crypto,2025-01-28
1960,200,1933.61,BankTransfer,2025-02-28
1961,200,888.41,BankTransfer,2025-03-11
1962,200,8500.17,MobilePay,2025-02-24
1963,200,438.32,Card,2025-06-08
1964,200,5451.13,Card,2025-06-02
1965,200,8984.34,BankTransfer,2025-01-03
1966,200,4440.67,Crypto,2025-05-19
1967,200,9881.48,QRPay,2025-06-17
1968,200,2148.7,Crypto,2025-06-14
