AccountID,CustomerID,AccountType,Balance,Currency,Status,BranchID,CreatedDate
1408,705,Savings,96156.81,EUR,Inactive,7,2025-01-28
1409,705,Checking,18579.56,UZS,Closed,3,2021-04-18
1410,706,Business,94246.44,USD,Inactive,8,2023-05-06
1411,707,Checking,71846.75,EUR,Closed,2,2022-11-16
1412,707,Savings,18760.81,GBP,Closed,6,2025-01-30
1413,708,Joint,6536.55,USD,Active,4,2023-10-09
1414,708,Savings,23810.98,EUR,Active,8,2025-02-12
1415,709,Savings,22873.53,EUR,Active,7,2022-02-17
1416,710,Savings,55869.78,GBP,Active,6,2024-03-18
1417,711,Savings,40974.42,UZS,Inactive,6,2023-10-04
1418,711,Joint,37279.88,GBP,Closed,6,2022-04-14
1419,712,Savings,61600.99,GBP,Closed,2,2024-11-17
1420,713,Savings,30581.22,UZS,Inactive,4,2023-02-22
1421,714,Checking,27943.44,USD,Closed,8,2024-08-17
1422,714,Business,63344.44,USD,Active,5,2023-11-08
1423,715,Checking,25813.25,UZS,Closed,5,2022-08-25
1424,716,Checking,90434.13,USD,Closed,9,2023-09-23
1425,716,Joint,47064.65,EUR,Inactive,2,2025-06-23
1426,716,Joint,41105.19,USD,Active,4,2022-10-15
1427,717,Business,95307.71,UZS,Inactive,8,2020-08-20
1428,717,Savings,1618.51,USD,Active,6,2022-03-19
1429,718,Checking,67887.52,GBP,Inactive,1,2020-07-19
1430,718,Business,82445.08,USD,Inactive,9,2020-10-27
1431,719,Savings,98974.31,GBP,Inactive,7,2021-06-15
1432,720,Checking,26501.05,UZS,Inactive,3,2021-09-26
1433,721,Checking,17584.57,EUR,Inactive,5,2025-03-30
1434,721,Business,76522.32,UZS,Active,2,2021-01-31
1435,721,Business,46834.77,EUR,Inactive,8,2022-11-14
1436,722,Checking,64398.85,USD,Closed,1,2023-02-09
1437,722,Business,89093.12,UZS,Closed,4,2021-07-26
1438,722,Savings,18358.91,GBP,Closed,6,2023-11-11
1439,723,Joint,24586.62,USD,Inactive,2,2024-02-10
1440,723,Business,10285.47,USD,Inactive,3,2024-01-31
1441,723,Joint,44994.15,EUR,Closed,10,2022-01-07
1442,724,Checking,92014.7,EUR,Inactive,1,2020-08-19
1443,724,Checking,92644.78,EUR,Inactive,7,2025-02-22
1444,724,Business,79979.85,GBP,Active,9,2020-10-10
1445,725,Business,10267.89,GBP,Active,1,2024-11-09
1446,725,Joint,94.13,GBP,Active,2,2023-05-20
1447,725,Checking,42804.41,USD,Active,7,2022-01-21
1448,726,Business,88529.84,UZS,Closed,1,2023-04-25
1449,726,Checking,74775.31,UZS,Active,5,2024-03-21
1450,727,Business,29543.58,GBP,Closed,1,2023-11-12
1451,728,Business,40924.54,USD,Closed,4,2025-05-20
1452,729,Checking,32337.93,UZS,Active,10,2022-12-13
1453,729,Savings,14561.8,EUR,Inactive,10,2021-06-23
1454,730,Savings,26606.06,UZS,Inactive,3,2024-04-18
1455,731,Business,10319.65,USD,Closed,2,2024-06-11
1456,732,Joint,3120.84,USD,Inactive,7,2023-06-03
1457,732,Business,97304.62,EUR,Active,3,2021-07-09
1458,732,Business,26885.89,USD,Closed,6,2021-06-15
1459,733,Business,49076.23,UZS,Closed,3,2021-07-09
1460,733,Checking,79347.09,EUR,Inactive,10,2022-01-02
1461,733,Savings,7155.0,USD,Inactive,9,2021-08-14
1462,734,Joint,9118.08,GBP,Active,1,2023-10-28
1463,735,Joint,17217.78,UZS,Inactive,4,2024-01-26
1464,735,Business,85938.01,USD,Inactive,8,2022-07-18
1465,735,Savings,16602.75,USD,Inactive,8,2024-03-25
1466,736,Business,38541.9,USD,Active,5,2020-12-02
1467,737,Checking,95118.95,GBP,Active,4,2021-10-25
1468,737,Joint,58002.05,USD,Active,10,2024-10-11
1469,737,Checking,58827.88,UZS,Active,4,2025-01-18
1470,738,Joint,99973.73,GBP,Closed,6,2022-06-24
1471,739,Business,91552.56,GBP,Active,7,2025-02-21
1472,739,Joint,79949.64,GBP,Inactive,10,2024-05-06
1473,739,Checking,87244.06,GBP,Active,7,2023-10-28
1474,740,Savings,84384.68,UZS,Active,1,2021-09-02
1475,740,Business,30232.41,UZS,Active,4,2021-02-05
1476,741,Business,56382.67,GBP,Active,2,2025-03-11
1477,742,Checking,70821.17,UZS,Closed,1,2023-01-19
1478,742,Business,1146.35,USD,Active,6,2020-08-06
1479,743,Savings,25179.84,UZS,Active,5,2024-10-01
1480,743,Business,32318.99,GBP,Inactive,3,2023-01-04
1481,744,Checking,14416.78,UZS,Closed,1,2020-07-31
1482,744,Checking,26965.21,UZS,Closed,1,2022-03-24
1483,745,Checking,46084.74,USD,Closed,8,2020-09-15
1484,745,Savings,55461.49,EUR,Active,2,2022-12-16
1485,746,Savings,85920.38,UZS,Closed,1,2023-02-26
1486,746,Savings,635.03,EUR,Active,2,2021-10-18
1487,747,Savings,61342.06,GBP,Active,9,2022-09-02
1488,748,Joint,89253.98,GBP,Active,7,2023-07-09
1489,749,Joint,68657.51,GBP,Inactive,5,2020-08-23
1490,750,Savings,88548.01,UZS,Closed,8,2020-11-10
1491,750,Joint,22827.59,EUR,Closed,2,2020-08-28
1492,751,Business,3983.2,USD,Inactive,8,2023-09-28
1493,751,Checking,16328.6,EUR,Closed,1,2022-05-27
1494,752,Checking,26215.05,UZS,Closed,4,2021-05-02
1495,752,Checking,70998.13,USD,Active,10,2022-05-17
1496,753,Checking,13013.53,EUR,Closed,4,2022-04-14
1497,754,Joint,52404.35,UZS,Active,1,2022-09-24
1498,754,Joint,99971.69,UZS,Closed,2,2020-09-17
1499,755,Savings,99511.29,USD,Closed,10,2022-06-05
1500,755,Business,70534.66,EUR,Closed,2,2022-10-15
1501,756,Savings,87611.9,UZS,Inactive,6,2021-04-25
1502,757,Savings,2317.82,USD,Active,5,2021-11-19
1503,758,Business,25198.44,USD,Active,5,2021-03-27
1504,758,Business,56799.2,USD,Inactive,9,2024-08-28
1505,759,Savings,30726.97,USD,Closed,2,2025-05-09
1506,760,Checking,64400.26,EUR,Active,8,2020-06-28
1507,760,Savings,33964.4,UZS,Closed,6,2024-10-14
1508,760,Savings,89358.38,USD,Inactive,9,2023-10-08
1509,761,Business,43614.18,UZS,Inactive,6,2021-10-25
1510,761,Business,38632.37,EUR,Closed,3,2021-05-27
1511,762,Joint,45549.87,GBP,Inactive,9,2020-07-30
1512,762,Business,87358.44,USD,Active,3,2022-12-09
1513,762,Checking,51712.34,USD,Closed,8,2021-10-08
1514,763,Joint,21666.59,EUR,Inactive,6,2023-07-13
1515,763,Business,63600.84,EUR,Inactive,9,2022-07-10
1516,764,Business,17285.95,USD,Inactive,2,2023-09-19
1517,764,Savings,13328.4,EUR,Closed,1,2023-01-12
1518,765,Checking,98252.66,USD,Closed,2,2024-10-22
1519,766,Joint,37343.46,USD,Inactive,5,2021-06-03
1520,767,Joint,4822.91,GBP,Inactive,2,2022-09-16
1521,767,Business,7410.79,EUR,Active,8,2023-09-17
1522,767,Business,81171.86,GBP,Active,7,2020-12-13
1523,768,Business,56847.5,GBP,Active,6,2020-10-10
1524,769,Business,4061.63,GBP,Active,9,2022-04-04
1525,769,Business,6163.34,USD,Inactive,2,2023-10-15
1526,769,Business,52649.25,GBP,Inactive,2,2022-12-20
1527,770,Savings,2219.49,GBP,Active,7,2022-09-30
1528,770,Checking,62289.43,USD,Active,10,2021-09-04
1529,770,Joint,23333.97,UZS,Inactive,5,2021-05-14
1530,771,Savings,46732.48,UZS,Active,4,2023-06-13
1531,771,Checking,35986.9,GBP,Closed,8,2022-01-25
1532,771,Savings,50227.0,USD,Closed,6,2021-08-07
1533,772,Savings,15686.75,EUR,Inactive,4,2025-01-06
1534,772,Savings,99591.9,GBP,Closed,2,2021-01-28
1535,773,Business,98323.67,EUR,Active,6,2022-03-04
1536,773,Business,42171.28,USD,Closed,3,2024-05-27
1537,773,Joint,18942.99,UZS,Closed,3,2025-01-25
1538,774,Checking,88719.72,USD,Active,4,2022-03-15
1539,775,Savings,8167.69,GBP,Inactive,9,2024-09-04
1540,775,Savings,57713.03,USD,Closed,7,2022-09-14
1541,775,Joint,57777.94,EUR,Closed,3,2021-11-20
1542,776,Joint,55339.88,EUR,Active,10,2022-05-18
1543,777,Joint,45504.84,UZS,Closed,10,2021-03-04
1544,777,Joint,8912.59,USD,Inactive,2,2023-03-10
1545,777,Savings,32302.57,UZS,Inactive,3,2025-02-19
1546,778,Business,99916.89,GBP,Closed,4,2022-03-22
1547,779,Checking,72363.42,UZS,Closed,10,2024-08-29
1548,779,Checking,50795.38,EUR,Active,4,2024-07-20
1549,780,Checking,43829.78,UZS,Inactive,7,2023-08-21
1550,781,Savings,78212.33,USD,Closed,5,2025-04-12
1551,782,Savings,14981.04,UZS,Closed,8,2020-11-16
1552,782,Savings,9487.9,USD,Closed,4,2025-02-02
1553,783,Savings,99310.24,USD,Active,4,2020-10-02
1554,784,Joint,64038.53,GBP,Inactive,2,2022-04-08
1555,785,Checking,13506.42,UZS,Closed,7,2021-06-11
1556,785,Savings,525.75,EUR,Closed,8,2025-03-19
1557,786,Joint,28050.85,EUR,Active,3,2024-08-30
1558,786,Savings,31176.54,GBP,Inactive,10,2020-10-10
1559,786,Joint,19347.56,GBP,Closed,10,2023-10-23
1560,787,Savings,23366.83,GBP,Inactive,9,2025-03-29
1561,787,Business,27162.77,UZS,Closed,4,2023-02-13
1562,788,Business,19223.47,UZS,Inactive,8,2024-01-31
1563,789,Checking,78650.42,EUR,Closed,3,2023-10-19
1564,789,Joint,93305.14,UZS,Active,2,2024-02-10
1565,790,Savings,22133.57,GBP,Active,2,2025-04-16
1566,790,Joint,17925.02,EUR,Closed,4,2022-04-12
1567,790,Business,84488.57,GBP,Closed,8,2020-12-08
1568,791,Checking,76403.41,USD,Closed,6,2024-06-07
1569,791,Business,1474.99,GBP,Inactive,10,2022-08-13
1570,792,Checking,97595.53,GBP,Closed,10,2023-06-24
1571,792,Checking,22184.2,UZS,Closed,3,2021-05-20
1572,793,Business,55276.48,UZS,Inactive,7,2022-11-12
1573,794,Joint,36191.35,USD,Active,8,2024-05-03
1574,794,Business,19846.53,GBP,Closed,9,2022-02-22
1575,794,Joint,50493.11,UZS,Closed,4,2024-03-04
1576,795,Savings,59800.37,EUR,Inactive,1,2022-01-14
1577,795,Checking,12243.4,UZS,Inactive,5,2024-06-19
1578,796,Joint,32286.9,GBP,Active,2,2024-12-28
1579,796,Checking,73580.22,EUR,Inactive,4,2022-08-05
1580,796,Checking,16310.37,GBP,Active,4,2023-08-04
1581,797,Joint,9355.8,UZS,Closed,5,2023-01-01
1582,798,Savings,67058.63,USD,Active,2,2021-08-18
1583,798,Savings,23480.63,GBP,Closed,7,2020-08-19
1584,798,Joint,28011.81,UZS,Inactive,8,2024-07-18
1585,799,Checking,31244.57,EUR,Closed,4,2021-02-19
1586,799,Checking,27883.95,GBP,Inactive,10,2022-11-13
1587,800,Joint,75969.59,USD,Inactive,5,2021-08-17
1588,800,Checking,39439.37,USD,Inactive,9,2021-04-06
1589,801,Checking,65820.69,GBP,Closed,6,2023-05-27
1590,801,Business,55483.03,GBP,Closed,7,2020-12-16
1591,802,Checking,70520.29,EUR,Active,9,2022-02-08
1592,803,Business,24890.54,GBP,Inactive,1,2025-04-14
1593,803,Business,99483.83,USD,Inactive,9,2024-04-15
1594,803,Savings,15011.82,UZS,Closed,4,2024-10-23
1595,804,Joint,36992.72,GBP,Inactive,9,2022-05-12
1596,804,Savings,4275.26,UZS,Active,3,2021-03-14
1597,804,Business,77044.01,UZS,Active,7,2021-11-01
1598,805,Savings,6284.92,GBP,Closed,5,2023-03-19
1599,805,Checking,66368.65,UZS,Active,2,2023-05-04
1600,806,Joint,52884.56,UZS,Active,5,2022-03-25
1601,806,Joint,642.7,UZS,Closed,3,2024-01-25
1602,807,Savings,87804.68,EUR,Closed,5,2025-01-03
1603,808,Business,30305.47,GBP,Active,2,2021-04-18
1604,809,Checking,53782.77,GBP,Inactive,1,2022-09-12
1605,809,Savings,56064.54,GBP,Closed,7,2022-08-10
1606,810,Savings,38535.37,UZS,Active,6,2021-03-02
1607,810,Checking,54955.95,UZS,Active,7,2024-05-23
1608,810,Joint,21152.83,USD,Inactive,5,2023-12-15
1609,811,Checking,30239.07,UZS,Active,1,2023-12-28
1610,811,Checking,16958.67,EUR,Inactive,10,2024-11-24
1611,812,Checking,31127.84,USD,Inactive,10,2022-06-30
1612,812,Checking,63064.71,USD,Closed,9,2024-06-25
1613,812,Checking,42379.43,EUR,Inactive,10,2021-05-05
1614,813,Checking,87900.87,UZS,Closed,5,2022-05-31
1615,813,Joint,90520.34,EUR,Inactive,6,2023-07-01
1616,814,Checking,98572.24,EUR,Active,7,2021-10-03
1617,815,Checking,80917.47,GBP,Closed,2,2022-04-08
1618,815,Joint,98235.34,EUR,Closed,2,2022-12-26
1619,816,Business,41133.72,UZS,Closed,6,2020-09-10
1620,816,Savings,62568.12,GBP,Inactive,1,2021-12-02
1621,817,Savings,13528.8,USD,Inactive,5,2021-01-22
1622,818,Checking,28036.08,GBP,Inactive,7,2023-01-21
1623,818,Business,56867.45,UZS,Closed,3,2022-08-02
1624,819,Savings,66159.1,GBP,Inactive,8,2023-12-27
1625,819,Savings,64327.97,EUR,Closed,2,2024-08-19
1626,820,Business,87609.03,EUR,Closed,7,2022-07-19
1627,820,Savings,64956.55,GBP,Closed,1,2020-08-10
1628,821,Business,16499.57,USD,Closed,2,2023-06-15
1629,822,Joint,63802.34,USD,Inactive,2,2024-10-27
1630,822,Checking,8318.46,UZS,Closed,9,2023-11-05
1631,822,Joint,97179.44,USD,Active,1,2025-06-11
1632,823,Business,98758.53,UZS,Active,6,2020-09-21
1633,824,Savings,57006.96,GBP,Closed,7,2020-11-19
1634,825,Savings,37539.12,USD,Active,9,2022-07-04
1635,826,Joint,68998.41,USD,Inactive,4,2022-08-12
1636,826,Joint,73505.54,UZS,Closed,10,2023-04-19
1637,826,Savings,89492.37,EUR,Inactive,10,2021-09-23
1638,827,Joint,90112.04,UZS,Inactive,5,2020-09-29
1639,828,Savings,1603.86,EUR,Closed,9,2023-03-22
1640,828,Savings,98702.78,USD,Inactive,2,2024-03-08
1641,828,Business,27828.11,GBP,Closed,1,2021-11-07
1642,829,Business,73064.57,UZS,Closed,6,2024-08-12
1643,829,Business,8632.64,EUR,Active,5,2024-04-19
1644,829,Business,95065.44,GBP,Inactive,2,2020-11-05
1645,830,Joint,84247.67,EUR,Closed,6,2023-10-25
1646,830,Checking,72071.73,GBP,Active,3,2021-01-04
1647,830,Business,79679.52,GBP,Closed,5,2022-08-07
1648,831,Checking,23918.67,UZS,Active,1,2021-09-21
1649,832,Savings,71396.61,USD,Active,6,2023-06-29
1650,833,Savings,58785.02,EUR,Closed,3,2023-11-15
1651,833,Joint,74191.3,USD,Closed,6,2021-02-26
1652,834,Savings,27783.55,EUR,Closed,1,2025-01-02
1653,834,Savings,74024.23,USD,Active,8,2022-09-20
1654,834,Checking,15869.71,USD,Active,9,2022-10-28
1655,835,Savings,87556.87,USD,Closed,5,2024-07-22
1656,835,Business,21863.81,EUR,Closed,2,2021-02-19
1657,835,Checking,31724.35,USD,Inactive,2,2022-05-11
1658,836,Checking,51374.86,USD,Closed,4,2020-12-09
1659,837,Checking,29455.99,UZS,Closed,10,2024-09-25
1660,838,Checking,73101.68,USD,Inactive,7,2021-11-15
1661,838,Business,29648.97,GBP,Inactive,7,2023-07-06
1662,838,Savings,8323.77,USD,Active,1,2023-04-27
1663,839,Savings,9082.73,UZS,Active,6,2025-05-14
1664,839,Joint,60925.43,GBP,Active,9,2022-06-22
1665,839,Savings,71727.13,GBP,Inactive,4,2025-05-20
1666,840,Joint,65240.55,GBP,Inactive,1,2024-07-12
1667,840,Joint,98035.96,USD,Inactive,9,2025-01-31
1668,841,Joint,42318.29,UZS,Active,5,2024-02-13
1669,842,Checking,41186.04,UZS,Inactive,8,2020-07-24
1670,842,Checking,49928.68,GBP,Inactive,2,2023-05-05
1671,843,Business,15163.59,USD,Inactive,3,2020-11-25
1672,843,Business,16346.32,EUR,Inactive,8,2023-09-22
1673,844,Business,10367.51,UZS,Active,1,2024-08-11
1674,844,Savings,96387.47,GBP,Inactive,1,2023-06-03
1675,844,Joint,92552.88,USD,Active,2,2023-11-25
1676,845,Business,34265.46,UZS,Closed,9,2022-11-06
1677,846,Business,23953.29,GBP,Active,6,2020-09-29
1678,847,Savings,77273.64,USD,Inactive,8,2025-02-02
1679,847,Savings,70621.12,GBP,Active,6,2021-10-24
1680,847,Checking,42059.36,GBP,Inactive,2,2021-09-03
1681,848,Joint,84463.27,GBP,Closed,10,2020-08-08
1682,848,Checking,90540.47,USD,Inactive,5,2023-03-24
1683,849,Business,40136.37,EUR,Inactive,1,2021-07-13
1684,849,Business,31398.9,EUR,Closed,6,2024-05-19
1685,850,Joint,31261.27,USD,Inactive,8,2025-04-07
1686,851,Joint,47827.03,UZS,Closed,9,2025-01-16
1687,851,Checking,664.9,UZS,Active,5,2020-06-29
1688,851,Checking,71823.74,EUR,Closed,8,2024-06-16
1689,852,Business,21672.23,USD,Active,8,2022-01-08
1690,852,Savings,97687.64,USD,Active,1,2025-06-18
1691,852,Joint,68242.86,USD,Inactive,7,2020-11-17
1692,853,Business,15264.98,USD,Inactive,10,2024-09-15
1693,854,Checking,77967.92,USD,Active,9,2024-12-19
1694,854,Joint,23907.37,UZS,Active,10,2023-03-25
1695,855,Business,35606.18,EUR,Inactive,8,2024-01-05
1696,855,Checking,9144.5,USD,Closed,5,2022-03-23
1697,855,Checking,45795.15,EUR,Active,9,2020-07-26
1698,856,Business,17712.7,USD,Inactive,8,2021-08-04
1699,856,Joint,7002.06,USD,Inactive,3,2021-06-13
1700,856,Savings,72897.15,EUR,Closed,5,2025-05-15
1701,857,Savings,61264.78,UZS,Active,8,2023-07-30
1702,858,Checking,63627.45,USD,Inactive,9,2020-06-25
1703,859,Business,231.58,UZS,Inactive,4,2024-10-27
1704,860,Joint,30252.78,GBP,Inactive,8,2021-06-06
1705,860,Savings,68574.1,UZS,Closed,1,2022-02-02
1706,860,Joint,24037.75,GBP,Closed,4,2024-11-08
1707,861,Business,30785.69,GBP,Closed,4,2021-10-16
1708,861,Savings,5775.03,UZS,Active,1,2022-04-21
1709,861,Checking,75416.36,GBP,Active,2,2020-09-13
1710,862,Savings,30444.43,EUR,Inactive,10,2021-03-07
1711,862,Savings,77048.92,UZS,Closed,10,2021-04-09
1712,862,Business,67252.31,USD,Active,9,2021-12-04
1713,863,Checking,68376.48,EUR,Inactive,3,2021-06-09
1714,863,Savings,28234.33,GBP,Active,7,2021-01-19
1715,863,Savings,40734.98,EUR,Active,6,2022-09-26
1716,864,Business,10300.22,USD,Active,6,2025-01-27
1717,865,Business,97300.62,EUR,Active,5,2021-08-17
1718,865,Business,50237.86,UZS,Active,6,2025-04-17
1719,866,Joint,55273.78,UZS,Closed,2,2021-11-18
1720,867,Savings,36131.22,GBP,Active,2,2022-04-28
1721,867,Joint,84677.9,EUR,Active,6,2023-01-27
1722,868,Joint,54719.13,UZS,Active,10,2021-12-07
1723,868,Savings,97545.57,UZS,Active,6,2021-07-03
1724,869,Business,18680.12,USD,Closed,6,2020-08-11
1725,870,Checking,86082.77,EUR,Inactive,8,2022-09-22
1726,871,Joint,83497.87,GBP,Closed,3,2021-08-19
1727,871,Joint,75649.78,GBP,Active,2,2022-11-04
1728,872,Checking,81443.42,USD,Inactive,5,2021-03-24
1729,873,Business,47484.92,EUR,Active,6,2023-10-30
1730,874,Checking,1815.33,GBP,Closed,9,2020-12-24
1731,874,Savings,1575.71,EUR,Active,1,2025-04-24
1732,875,Joint,47410.93,UZS,Active,2,2023-04-08
1733,875,Joint,57200.06,USD,Active,2,2022-01-22
1734,875,Joint,77102.41,USD,Closed,7,2024-04-17
1735,876,Business,34827.38,UZS,Inactive,8,2025-04-21
1736,876,Checking,90218.4,EUR,Closed,5,2020-11-23
1737,876,Joint,38226.39,USD,Active,1,2021-03-15
1738,877,Checking,62355.36,UZS,Active,10,2020-07-04
1739,878,Checking,39355.97,UZS,Active,2,2022-07-25
1740,879,Joint,78999.15,USD,Active,8,2024-07-06
1741,880,Business,33282.27,UZS,Active,10,2022-08-31
1742,880,Business,18198.39,USD,Closed,6,2021-03-17
1743,881,Joint,95847.27,USD,Closed,3,2021-09-28
1744,881,Joint,22397.33,EUR,Closed,1,2025-03-15
1745,881,Checking,91370.22,UZS,Active,5,2025-05-01
1746,882,Joint,39851.42,UZS,Closed,8,2025-06-04
1747,882,Checking,73433.02,UZS,Inactive,4,2024-01-19
1748,882,Checking,57004.26,USD,Closed,1,2021-08-10
1749,883,Checking,90662.42,EUR,Inactive,1,2023-07-23
1750,883,Joint,92824.21,EUR,Closed,7,2021-09-27
1751,884,Joint,71906.67,GBP,Active,3,2022-01-02
1752,884,Business,60857.48,GBP,Closed,9,2022-11-16
1753,885,Checking,33639.09,GBP,Inactive,6,2022-12-03
1754,885,Savings,99919.64,GBP,Inactive,9,2021-03-08
1755,886,Business,27736.67,USD,Active,10,2021-06-03
1756,886,Business,10220.64,UZS,Inactive,3,2021-09-09
1757,886,Joint,69765.37,USD,Inactive,5,2021-07-09
1758,887,Joint,61432.09,EUR,Closed,5,2025-02-25
1759,888,Checking,45820.81,USD,Closed,6,2021-10-27
1760,888,Checking,53493.47,EUR,Inactive,7,2025-01-08
1761,888,Savings,73979.12,USD,Active,4,2025-01-05
1762,889,Savings,18013.25,GBP,Active,2,2024-05-19
1763,889,Checking,65133.94,EUR,Active,5,2023-09-06
1764,889,Business,81864.51,USD,Closed,10,2021-08-12
1765,890,Savings,65985.44,USD,Active,5,2025-06-23
1766,891,Checking,26801.04,GBP,Closed,3,2021-11-18
1767,891,Business,28741.3,UZS,Inactive,4,2022-06-21
1768,891,Savings,58982.3,GBP,Active,1,2023-01-21
1769,892,Business,63950.78,USD,Inactive,1,2024-02-28
1770,892,Business,66191.99,EUR,Inactive,3,2021-12-19
1771,892,Joint,14142.23,EUR,Active,4,2022-10-18
1772,893,Checking,34702.32,USD,Active,4,2025-05-04
1773,893,Savings,93927.7,UZS,Closed,7,2021-01-08
1774,894,Savings,84337.52,GBP,Inactive,2,2022-07-07
1775,894,Savings,57608.87,USD,Closed,1,2022-04-19
1776,895,Checking,87093.08,GBP,Active,2,2024-07-01
1777,895,Checking,11424.3,GBP,Closed,7,2021-01-02
1778,896,Savings,57845.93,UZS,Inactive,1,2025-06-15
1779,896,Checking,67908.91,UZS,Closed,10,2022-08-10
1780,897,Business,44243.39,GBP,Active,7,2021-08-25
1781,897,Business,7866.02,UZS,Active,9,2023-09-16
1782,897,Checking,37292.03,USD,Inactive,8,2020-06-23
1783,898,Business,26005.84,UZS,Active,2,2023-02-22
1784,899,Business,5612.45,GBP,Active,2,2022-05-04
1785,899,Savings,33894.89,USD,Closed,1,2025-06-14
1786,899,Joint,81608.96,UZS,Inactive,4,2021-08-29
1787,900,Joint,79060.15,USD,Inactive,10,2021-02-15
1788,901,Savings,41636.51,USD,Closed,9,2021-02-15
1789,902,Checking,44435.03,EUR,Closed,2,2020-10-12
1790,903,Business,97257.78,UZS,Inactive,9,2024-10-19
1791,903,Joint,32804.09,GBP,Inactive,8,2021-05-01
1792,904,Savings,36069.5,UZS,Inactive,2,2021-10-10
1793,904,Checking,60957.34,USD,Active,9,2021-08-11
1794,904,Joint,51993.57,GBP,Closed,6,2021-10-25
1795,905,Checking,96878.81,USD,Closed,5,2021-02-10
1796,906,Business,16634.28,USD,Closed,1,2022-09-17
1797,907,Business,7547.02,EUR,Active,6,2023-10-22
1798,908,Checking,56999.62,USD,Active,1,2023-08-26
1799,908,Business,93277.42,GBP,Closed,1,2023-03-06
1800,909,Checking,24451.73,USD,Active,2,2024-10-27
1801,909,Savings,4662.38,UZS,Closed,5,2024-05-14
1802,910,Joint,17729.13,EUR,Inactive,6,2024-11-28
1803,911,Business,86740.23,EUR,Closed,4,2024-09-04
1804,911,Joint,12308.62,UZS,Inactive,2,2025-02-24
1805,912,Business,84052.75,UZS,Active,1,2021-10-06
1806,912,Checking,9210.33,EUR,Inactive,10,2025-06-12
1807,913,Checking,50389.04,GBP,Active,6,2024-04-29
1808,913,Checking,35415.32,USD,Inactive,10,2021-12-01
1809,913,Business,81216.52,UZS,Active,6,2023-08-13
1810,914,Checking,8908.81,GBP,Closed,6,2023-06-23
1811,914,Savings,18661.08,GBP,Active,1,2021-12-30
1812,915,Checking,62778.45,EUR,Inactive,3,2020-10-03
1813,915,Savings,90850.08,UZS,Inactive,1,2023-01-24
1814,915,Checking,74486.96,UZS,Active,8,2025-02-18
1815,916,Checking,79559.62,UZS,Closed,1,2021-06-22
1816,916,Joint,365.41,UZS,Active,3,2021-07-01
1817,917,Checking,71384.5,UZS,Active,3,2024-06-16
1818,918,Joint,98960.37,GBP,Closed,3,2020-08-03
1819,918,Business,45105.85,EUR,Inactive,7,2023-06-08
1820,919,Checking,6047.27,UZS,Closed,6,2023-05-03
1821,919,Joint,83876.7,USD,Closed,9,2023-01-29
1822,919,Business,98906.88,UZS,Inactive,9,2023-10-07
1823,920,Business,86722.59,UZS,Inactive,4,2025-05-28
1824,920,Business,80027.32,GBP,Inactive,6,2024-05-30
1825,921,Checking,15706.32,GBP,Closed,10,2022-08-22
1826,921,Joint,33129.41,EUR,Active,1,2021-01-18
1827,921,Checking,46485.84,GBP,Closed,7,2020-11-29
1828,922,Savings,82322.33,UZS,Inactive,2,2021-11-04
1829,923,Savings,59033.76,GBP,Inactive,9,2023-03-15
1830,924,Savings,4584.29,USD,Active,1,2025-02-19
1831,925,Savings,86759.41,USD,Closed,8,2022-07-28
1832,926,Checking,20331.3,GBP,Closed,6,2022-09-09
1833,926,Savings,55958.1,UZS,Active,1,2025-04-06
1834,927,Savings,46856.68,UZS,Inactive,9,2021-09-04
1835,927,Business,89516.24,UZS,Inactive,6,2022-09-27
1836,927,Checking,45386.52,GBP,Active,2,2023-05-13
1837,928,Checking,76568.63,USD,Active,2,2024-12-25
1838,928,Checking,65502.08,EUR,Inactive,1,2023-04-09
1839,928,Savings,76979.09,EUR,Active,6,2024-09-09
1840,929,Checking,52447.91,GBP,Inactive,5,2023-11-26
1841,929,Business,1219.37,USD,Active,2,2022-05-19
1842,930,Checking,76115.43,EUR,Active,3,2023-04-19
1843,930,Joint,86953.11,GBP,Active,4,2023-10-22
1844,930,Business,78499.97,USD,Closed,2,2021-05-24
1845,931,Checking,95356.99,GBP,Closed,5,2022-09-19
1846,931,Business,5694.91,GBP,Active,9,2023-03-13
1847,931,Joint,34259.87,EUR,Active,1,2024-03-15
1848,932,Savings,66746.0,GBP,Inactive,3,2024-01-24
1849,932,Joint,32074.89,EUR,Closed,3,2020-08-30
1850,932,Savings,63159.7,GBP,Inactive,6,2025-02-02
1851,933,Checking,74919.35,UZS,Inactive,1,2021-08-04
1852,933,Joint,432.32,USD,Closed,3,2024-04-15
1853,934,Joint,17876.32,EUR,Active,10,2023-09-10
1854,934,Savings,15329.38,GBP,Closed,5,2023-08-25
1855,935,Savings,64249.4,GBP,Inactive,9,2021-12-21
1856,936,Savings,70427.77,GBP,Active,3,2020-11-18
1857,937,Joint,44625.43,EUR,Active,10,2022-08-19
1858,938,Joint,29126.48,UZS,Closed,3,2021-01-08
1859,938,Joint,61071.67,EUR,Closed,9,2024-01-10
1860,938,Checking,6304.74,EUR,Active,7,2021-05-02
1861,939,Business,22104.57,EUR,Inactive,7,2021-06-18
1862,939,Savings,55979.86,UZS,Inactive,8,2024-01-20
1863,940,Savings,82215.22,USD,Active,10,2025-01-08
1864,941,Business,5305.08,EUR,Closed,4,2022-09-11
1865,941,Savings,97499.63,EUR,Active,7,2021-09-21
